PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
2861937,"Travis Etienne",,RB,JAC,IND,147567,,0,0,0,0,0,16.22,63.84,0.62,4.27,3.04,25.32,0.15,17.05,16.97,15.45,89.16,0.77,63.84,0.62,89.16,0.77,0,9.12,27.81,14.22,47.72,0,14.03%,SUN,978577,50434,202,2861937,
8228649,"LeQuint Allen",,RB,JAC,IND,147567,,0,0,0,0,0,0.82,2.25,0.03,1.23,0.85,6.55,0.04,2.14,2.14,1.71,8.8,0.07,2.25,0.03,8.8,0.07,0,0,5.89,0.18,5.82,0,0.04%,SUN,1378840,235590,203,8228649,
8228650,"Bhayshul Tuten",,RB,JAC,IND,147567,Q,0,0,0,0,0,3.36,12.68,0.13,0.37,0.25,2.09,0.01,2.55,2.53,2.4,14.77,0.14,12.68,0.13,14.77,0.14,0,0.58,7.01,,,0,0.05%,SUN,1327169,175611,204,8228650,
982261,"Jakobi Meyers",,WR,JAC,IND,147567,,0,0,0,0,0,0.18,0.67,0.02,8.46,5.38,67.88,0.51,15.89,15.86,13.17,68.55,0.53,0.67,0.02,68.55,0.53,0,8.22,27.89,15.7,49.16,0,28.54%,SUN,880151,53528,205,982261,
2862095,"Dyami Brown",,WR,JAC,IND,147567,,0,0,0,0,0,0,0,0,0.16,0.09,1.18,0.01,0.27,0.27,0.22,1.18,0.01,0,0,1.18,0.01,0,0,0.54,0,0.32,0,0.02%,SUN,1107878,51950,206,2862095,
4687830,"Parker Washington",,WR,JAC,IND,147567,,0,0,0,0,0,0.37,0.6,0.03,4.41,2.74,35.11,0.26,8.08,8.06,6.69,35.71,0.29,0.6,0.03,35.71,0.29,0,2.92,17,2.6,17.9,0,2.23%,SUN,1229074,137499,207,4687830,
6228100,"Brian Thomas",,WR,JAC,IND,147567,,0,0,0,0,0,0,0,0,5.49,3.25,49.53,0.33,10.38,10.37,8.74,49.53,0.33,0,0,49.53,0.33,0,4.19,20.25,5.64,25.14,0,7.89%,SUN,1286064,169826,208,6228100,
36825,"Tim Patrick",,WR,JAC,IND,147567,,0,0,0,0,0,0,0,0,0.89,0.55,7.29,0.05,1.58,1.58,1.3,7.29,0.05,0,0,7.29,0.05,0,0,3.16,0,2.22,0,0.07%,SUN,838179,33718,209,36825,
37055,"Johnny Mundt",,TE,JAC,IND,147567,,0,0,0,0,0,0,0,0,0.3,0.2,1.92,0.02,0.51,0.51,0.41,1.92,0.02,0,0,1.92,0.02,0,0,1.02,0.04,3.4,0,0.00%,SUN,740704,33799,210,37055,
2861751,"Quintin Morris",,TE,JAC,IND,147567,,0,0,0,0,0,0,0,0,0.6,0.41,4.15,0.05,1.12,1.12,0.91,4.15,0.05,0,0,4.15,0.05,0,0,2.24,0.26,6.7,0,0.02%,SUN,1059680,50431,211,2861751,
4687831,"Brenton Strange",,TE,JAC,IND,147567,,0,0,0,0,0,0,0,0,6.18,4.09,44.98,0.47,11.53,11.49,9.44,44.98,0.47,0,0,44.98,0.47,0,4.7,21.87,13.66,41.64,0,13.34%,SUN,1164940,137486,212,4687831,
6228098,"Cam Little",,K,JAC,IND,147567,,0,0,0,0,0,0,0,0,0,0,0,0,9.48,9.48,9.48,0,0,0,0,0,0,8.31,4.16,15.92,,,0,0.00%,SUN,1290109,169682,213,6228098,
18427,"Indianapolis Colts",,DST,IND,JAC,147567,,0,0,0,0,0,0,0,0,0,0,0,0,4.82,4.82,4.82,0,0,0,0,0,0,0,-0.13,10.61,5.92,37.94,0,1.59%,SUN,338,8476,214,18427,
3491432,"Chris Oladokun",,QB,KCC,DEN,147561,,29.53,17.3,157.1,0.78,0.74,5.29,21.19,0.11,0,0,0,0,11.44,11.39,11.39,178.29,0.89,178.29,0.89,21.19,0.11,0,6.52,18.4,0.54,24.98,2.97,0.00%,MAIN,n/a,42397,215,3491432,
37015,"Kareem Hunt",,RB,KCC,DEN,147561,,0,0,0,0,0,6.19,21.39,0.17,0.93,0.64,3.58,0.01,4.19,4.17,3.85,24.97,0.18,21.39,0.17,24.97,0.18,0,1.23,11.52,0.06,3.06,0.85,0.00%,MAIN,n/a,33502,216,37015,
3492074,"Isiah Pacheco",,RB,KCC,DEN,147561,,0,0,0,0,0,12.3,47.9,0.24,2.76,1.94,11.23,0.02,9.54,9.48,8.51,59.13,0.26,47.9,0.24,59.13,0.26,0,4.98,16.99,2.42,25.3,12.77,0.00%,MAIN,n/a,49143,217,3492074,
8228671,"Brashard Smith",,RB,KCC,DEN,147561,,0,0,0,0,0,1.24,4.12,0.02,1.93,1.23,8.68,0.02,2.74,2.73,2.11,12.8,0.04,4.12,0.02,12.8,0.04,0,0.04,7.54,0.04,1.22,0.26,0.00%,MAIN,n/a,167132,218,8228671,
36849,"JuJu Smith-Schuster",,WR,KCC,DEN,147561,,0,0,0,0,0,0,0,0,3,1.81,16.9,0.07,3.93,3.92,3.01,16.9,0.07,0,0,16.9,0.07,0,0.32,9.63,0.4,12.34,2.73,0.00%,MAIN,n/a,33489,219,36849,
972489,"Marquise Brown",,WR,KCC,DEN,147561,,0,0,0,0,0,0,0,0,3.74,2.28,21.47,0.09,4.98,4.97,3.83,21.47,0.09,0,0,21.47,0.09,0,1.45,11.12,0.54,8.38,2.01,0.00%,MAIN,n/a,54068,220,972489,
4716334,"Jason Brownlee",,WR,KCC,DEN,147561,,0,0,0,0,0,0,0,0,0.28,0.15,1.39,0.01,0.35,0.35,0.27,1.39,0.01,0,0,1.39,0.01,0,0,0.7,,,0,0.00%,MAIN,n/a,139936,221,4716334,
4716086,"Nikko Remigio",,WR,KCC,DEN,147561,,0,0,0,0,0,0,0,0,0.14,0.08,0.78,0,0.16,0.16,0.12,0.78,0,0,0,0.78,0,0,0,0.32,,,0.01,0.00%,MAIN,n/a,52177,222,4716086,
6228136,"Xavier Worthy",,WR,KCC,DEN,147561,,0,0,0,0,0,1.49,8.12,0.03,5.03,2.78,24.95,0.13,7.09,7.06,5.67,33.07,0.16,8.12,0.03,33.07,0.16,0,2.65,14.51,2.28,15.66,4.82,0.00%,MAIN,n/a,170960,223,6228136,
8228672,"Jalen Royals",,WR,KCC,DEN,147561,,0,0,0,0,0,0,0,0,2.4,1.34,13.77,0.06,3.09,3.08,2.41,13.77,0.06,0,0,13.77,0.06,0,0,8.5,0.32,9.98,2.05,0.00%,MAIN,n/a,237270,224,8228672,
18314,"Travis Kelce",,TE,KCC,DEN,147561,,0,0,0,0,0,0,0,0,6.93,4.45,40.17,0.34,10.52,10.48,8.25,40.17,0.34,0,0,40.17,0.34,0,4.25,21.08,6.9,24.18,18.84,0.00%,MAIN,n/a,4377,225,18314,
36860,"Robert Tonyan",,TE,KCC,DEN,147561,,0,0,0,0,0,0,0,0,0.03,0.02,0.16,0,0.04,0.04,0.03,0.16,0,0,0,0.16,0,0,0,0.08,,,0.11,0.00%,MAIN,n/a,33660,226,36860,
2862275,"Noah Gray",,TE,KCC,DEN,147561,,0,0,0,0,0,0,0,0,2.34,1.51,11.9,0.04,2.93,2.92,2.16,11.9,0.04,0,0,11.9,0.04,0,0,8.06,0.38,7.02,3.52,0.00%,MAIN,n/a,56417,227,2862275,
36996,"Harrison Butker",,K,KCC,DEN,147561,,0,0,0,0,0,0,0,0,0,0,0,0,5.6,5.6,5.6,0,0,0,0,0,0,4.98,1.27,11.63,,,0,0.00%,MAIN,n/a,33366,228,36996,
18423,"Denver Broncos",,DST,DEN,KCC,147561,,0,0,0,0,0,0,0,0,0,0,0,0,10.93,10.93,10.93,0,0,0,0,0,0,0,4.7,18.79,8.88,46.98,29.55,0.00%,MAIN,n/a,8472,229,18423,
1849725,"Justin Herbert",,QB,LAC,HOU,147563,,30.19,19.94,214.44,1.36,0.57,5.61,17.45,0.18,0,0,0,0,16.38,16.32,16.32,231.89,1.54,231.89,1.54,17.45,0.18,0,10.29,24.29,4.22,40.62,0,0.00%,SAT,910562,63756,230,1849725,
3491783,"Hassan Haskins",,RB,LAC,HOU,147563,,0,0,0,0,0,1.92,5.35,0.06,0.02,0.02,0.12,0,0.92,0.91,0.9,5.47,0.06,5.35,0.06,5.47,0.06,0,-0.09,2.53,0,0.12,0,0.00%,SAT,1130230,55008,231,3491783,
6228203,"Kimani Vidal",,RB,LAC,HOU,147563,Q,0,0,0,0,0,5.82,19.75,0.17,1.22,0.85,7.47,0.05,4.87,4.84,4.41,27.22,0.22,19.75,0.17,27.22,0.22,0,1.4,13.39,0.38,7.2,0,0.00%,SAT,1214824,139628,232,6228203,
8217247,"Omarion Hampton",,RB,LAC,HOU,147563,,0,0,0,0,0,13.46,53.14,0.47,2.63,2.04,15.75,0.1,12.57,12.48,11.46,68.89,0.57,53.14,0.47,68.89,0.57,0,6.2,21.42,5.94,30.9,0,0.00%,SAT,1398572,237833,233,8217247,
16569,"Keenan Allen",,WR,LAC,HOU,147563,,0,0,0,0,0,0,0,0,4.9,3.38,33.82,0.25,8.28,8.26,6.57,33.82,0.25,0,0,33.82,0.25,0,3.49,15.71,2.98,22.72,0,0.00%,SAT,557210,1013,234,16569,
4687909,"Quentin Johnston",,WR,LAC,HOU,147563,,0,0,0,0,0,0.34,1.22,0,5.63,3.4,39.84,0.23,8.92,8.9,7.2,41.06,0.23,1.22,0,41.06,0.23,0,4.02,15.89,3,20.16,0,0.00%,SAT,1213865,143999,235,4687909,
6228204,"Ladd McConkey",,WR,LAC,HOU,147563,,0,0,0,0,0,0,0,0,6.52,4.26,45.71,0.27,10.54,10.52,8.39,45.71,0.27,0,0,45.71,0.27,0,5.4,18.61,3.72,21.08,0,0.00%,SAT,1218643,141410,236,6228204,
8223234,"Tre Harris",,WR,LAC,HOU,147563,,0,0,0,0,0,0,0,0,4.05,2.77,30.26,0.17,6.82,6.81,5.42,30.26,0.17,0,0,30.26,0.17,0,2.59,13.52,1.72,26.08,0,0.00%,SAT,1214633,142637,237,8223234,
8228726,"KeAndre Lambert-Smith",,WR,LAC,HOU,147563,,0,0,0,0,0,0.01,0.03,0,0.42,0.25,3.07,0.02,0.68,0.68,0.55,3.1,0.02,0.03,0,3.1,0.02,0,0,1.36,0,0.7,0,0.00%,SAT,1214405,137511,238,8228726,
329037,"Will Dissly",,TE,LAC,HOU,147563,,0,0,0,0,0,0,0,0,1.17,0.88,7.9,0.06,2.02,2.01,1.57,7.9,0.06,0,0,7.9,0.06,0,0,4.04,0.18,6.48,0,0.00%,SAT,837806,40877,239,329037,
8228725,"Oronde Gadsden",,TE,LAC,HOU,147563,,0,0,0,0,0,0,0,0,3.62,2.62,29.51,0.22,6.88,6.85,5.54,29.51,0.22,0,0,29.51,0.22,0,2.39,15.05,5.36,19.16,0,0.00%,SAT,1325624,167146,240,8228725,
3884062,"Cameron Dicker",,K,LAC,HOU,147563,,0,0,0,0,0,0,0,0,0,0,0,0,8.29,8.29,8.29,0,0,0,0,0,0,7.16,3.51,14.42,,,0,0.00%,SAT,1125872,51047,241,3884062,
18426,"Houston Texans",,DST,HOU,LAC,147563,,0,0,0,0,0,0,0,0,0,0,0,0,6.84,6.84,6.84,0,0,0,0,0,0,0,1.45,13.6,3.88,29.32,0,0.00%,SAT,325,8475,242,18426,
11613,"Matthew Stafford",,QB,LAR,ATL,147574,,33.8,21.91,272.03,2.33,0.49,1.31,1.29,0.03,0,0,0,0,20.97,20.96,20.96,273.32,2.36,273.32,2.36,1.29,0.03,0,13.17,30.45,7.52,46.54,0,0.00%,MNF,323205,6957,243,11613,
3492191,"Kyren Williams",,RB,LAR,ATL,147574,,0,0,0,0,0,15.83,64.27,0.67,2.28,1.72,12.26,0.12,14.29,14.23,13.37,76.53,0.79,64.27,0.67,76.53,0.79,0,7.17,24.49,6.96,34.06,0,0.00%,MNF,1167361,119535,244,3492191,
6228231,"Blake Corum",,RB,LAR,ATL,147574,,0,0,0,0,0,10.12,43.17,0.36,1.09,0.7,5.48,0.05,8.02,7.98,7.63,48.65,0.41,43.17,0.36,48.65,0.41,0,3.73,17.08,0.92,14.22,0,0.00%,MNF,1229540,139489,245,6228231,
3504123,"Ronnie Rivers",,RB,LAR,ATL,147574,,0,0,0,0,0,0.16,0.58,0.01,0.02,0.02,0.12,0,0.15,0.15,0.14,0.7,0.01,0.58,0.01,0.7,0.01,0,0,0.3,,,0,0.00%,MNF,976804,64709,246,3504123,
2862399,"Tutu Atwell",,WR,LAR,ATL,147574,,0,0,0,0,0,0,0,0,1.83,1.09,16.12,0.13,3.48,3.48,2.93,16.12,0.13,0,0,16.12,0.13,0,0,9.57,0.08,4.2,0,0.00%,MNF,1106760,61306,247,2862399,
4687933,"Puka Nacua",,WR,LAR,ATL,147574,,0,0,0,0,0,1.04,5.45,0.05,10.93,7.95,108.34,0.8,26.17,26.12,22.14,113.79,0.85,5.45,0.05,113.79,0.85,0,14.73,38.18,35.26,68.5,0,0.00%,MNF,1162128,93290,248,4687933,
4716168,"Xavier Smith",,WR,LAR,ATL,147574,,0,0,0,0,0,0,0,0,1.64,1.16,15.68,0.12,3.44,3.44,2.86,15.68,0.12,0,0,15.68,0.12,0,0,9.46,0.2,9,0,0.00%,MNF,1137635,131122,249,4716168,
6228229,"Jordan Whittington",,WR,LAR,ATL,147574,,0,0,0,0,0,0.13,0.56,0.01,0.25,0.18,1.98,-0.02,0.37,0.37,0.28,2.54,-0.01,0.56,0.01,2.54,-0.01,0,0,0.74,0,0.24,0,0.00%,MNF,1163273,91547,250,6228229,
8228750,"Konata Mumpfield",,WR,LAR,ATL,147574,,0,0,0,0,0,0,0,0,4.05,2.3,27.66,0.3,6.86,6.85,5.7,27.66,0.3,0,0,27.66,0.3,0,2.31,16.83,1.46,23.1,0,0.00%,MNF,1289332,168149,251,8228750,
1849846,"Colby Parkinson",,TE,LAR,ATL,147574,,0,0,0,0,0,0,0,0,5.77,3.94,39.81,0.43,10.59,10.55,8.58,39.81,0.43,0,0,39.81,0.43,0,4.34,20.39,17.74,44.24,0,0.00%,MNF,1060312,42579,252,1849846,
4687936,"Davis Allen",,TE,LAR,ATL,147574,,0,0,0,0,0,0,0,0,2.87,1.93,20.2,0.19,5.1,5.08,4.11,20.2,0.19,0,0,20.2,0.19,0,0.74,13.15,4.76,25.22,0,0.00%,MNF,1161664,136894,253,4687936,
8223257,"Terrance Ferguson",,TE,LAR,ATL,147574,,0,0,0,0,0,0,0,0,3.06,1.72,23.21,0.21,5.29,5.27,4.41,23.21,0.21,0,0,23.21,0.21,0,0.2,14.55,1.94,15.5,0,0.00%,MNF,1286179,170588,254,8223257,
6227784,"Harrison Mevis",,K,LAR,ATL,147574,,0,0,0,0,0,0,0,0,0,0,0,0,9.29,9.29,9.29,0,0,0,0,0,0,8.29,4.44,15.99,,,0,0.00%,MNF,1213389,137052,255,6227784,
18416,"Atlanta Falcons",,DST,ATL,LAR,147574,,0,0,0,0,0,0,0,0,0,0,0,0,3.88,3.88,3.88,0,0,0,0,0,0,0,-0.93,8.53,3.64,29.02,0,0.00%,MNF,323,8464,256,18416,
16557,"Geno Smith",,QB,LVR,NYG,147568,,29.91,18.2,195.71,1.11,0.67,3,8.14,0.09,0,0,0,0,13.06,13.03,13.03,203.85,1.2,203.85,1.2,8.14,0.09,0,7.59,20.61,1.24,33.6,0,1.46%,SUN,513856,6816,257,16557,
21702,"Raheem Mostert",,RB,LVR,NYG,147568,Q,0,0,0,0,0,0.15,0.7,0,0.03,0.02,0.17,0,0.11,0.11,0.1,0.87,0,0.7,0,0.87,0,0,0,0.22,0.02,2.82,0,0.00%,SUN,606501,8709,258,21702,
3492105,"Zamir White",,RB,LVR,NYG,147568,,0,0,0,0,0,2.01,6.8,0.06,0.77,0.53,3.76,0.02,2.06,2.06,1.79,10.56,0.08,6.8,0.06,10.56,0.08,0,0.01,5.67,,,0,0.00%,SUN,1110697,58173,259,3492105,
6228165,"Dylan Laube",,RB,LVR,NYG,147568,,0,0,0,0,0,1.09,4.49,0.03,0.11,0.07,0.58,0,0.75,0.74,0.7,5.07,0.03,4.49,0.03,5.07,0.03,0,0,1.5,,,0,0.00%,SUN,1122182,133963,260,6228165,
8217222,"Ashton Jeanty",,RB,LVR,NYG,147568,,0,0,0,0,0,19.5,86.64,0.6,6.39,4.72,32.33,0.18,22.2,22.06,19.7,118.97,0.78,86.64,0.6,118.97,0.78,0,13.63,33.57,30.4,76.26,0,45.75%,SUN,1379646,238380,261,8217222,
21808,"Tyler Lockett",,WR,LVR,NYG,147568,,0,0,0,0,0,0,0,0,2.76,1.76,20.11,0.11,4.43,4.42,3.54,20.11,0.11,0,0,20.11,0.11,0,0.36,10.98,0.1,4.52,0,0.38%,SUN,605242,8687,262,21808,
4715836,"Shedrick Jackson",,WR,LVR,NYG,147568,,0,0,0,0,0,0,0,0,1.02,0.6,6.83,0.04,1.52,1.52,1.22,6.83,0.04,0,0,6.83,0.04,0,0,3.04,0,0.56,0,0.06%,SUN,1114364,61665,263,4715836,
4687881,"Tre Tucker",,WR,LVR,NYG,147568,,0,0,0,0,0,0.69,4.38,0.01,5.49,3.17,44.19,0.21,9.5,9.48,7.89,48.57,0.22,4.38,0.01,48.57,0.22,0,4.01,18.18,5.54,34.2,0,10.64%,SUN,1164979,133802,264,4687881,
8223208,"Jack Bech",,WR,LVR,NYG,147568,Q,0,0,0,0,0,0.03,0.12,0,3.15,2.14,26.49,0.12,5.53,5.52,4.45,26.61,0.12,0.12,0,26.61,0.12,0,1.37,12.48,4.1,30.5,0,0.54%,SUN,1286046,169823,265,8223208,
8228700,"Dont'e Thornton",,WR,LVR,NYG,147568,,0,0,0,0,0,0,0,0,1.49,0.65,8.29,0.06,1.84,1.84,1.51,8.29,0.06,0,0,8.29,0.06,0,0,3.68,0,1.82,0,0.13%,SUN,1286164,170558,266,8228700,
982816,"Alex Bachman",,WR,LVR,NYG,147568,,0,0,0,0,0,0,0,0,0.25,0.16,1.63,0.01,0.38,0.38,0.3,1.63,0.01,0,0,1.63,0.01,0,0,0.76,0,0.26,0,0.00%,SUN,884315,43298,267,982816,
328735,"Ian Thomas",,TE,LVR,NYG,147568,,0,0,0,0,0,0,0,0,1.01,0.65,6.37,0.04,1.52,1.52,1.19,6.37,0.04,0,0,6.37,0.04,0,0,3.04,0.3,6.14,0,0.01%,SUN,943093,40825,268,328735,
4687882,"Michael Mayer",,TE,LVR,NYG,147568,,0,0,0,0,0,0,0,0,6.3,4.01,43.29,0.26,9.91,9.88,7.87,43.29,0.26,0,0,43.29,0.26,0,4.36,18.93,6.1,35.66,0,15.91%,SUN,1232592,138618,269,4687882,
8274658,"Carter Runyon",,TE,LVR,NYG,147568,,0,0,0,0,0,0,0,0,1.14,0.7,6.53,0.05,1.65,1.64,1.29,6.53,0.05,0,0,6.53,0.05,0,0,3.3,0.06,3.9,0,0.01%,SUN,1468632,286106,270,8274658,
328307,"Daniel Carlson",,K,LVR,NYG,147568,,0,0,0,0,0,0,0,0,0,0,0,0,8.19,8.19,8.19,0,0,0,0,0,0,7.08,3,14.47,,,0,0.00%,SUN,744439,40450,271,328307,
18434,"New York Giants",,DST,NYG,LVR,147568,,0,0,0,0,0,0,0,0,0,0,0,0,7.62,7.62,7.62,0,0,0,0,0,0,0,3.24,13.14,12.04,55.94,0,5.70%,SUN,351,8483,272,18434,
8228771,"Quinn Ewers",,QB,MIA,TBB,147562,,33.01,20.1,195.31,1.31,0.99,2.69,4.84,0.05,0,0,0,0,12.95,12.92,12.92,200.15,1.36,200.15,1.36,4.84,0.05,0,7.07,20.45,1.12,36.4,0,1.27%,SUN,1333868,169975,273,8228771,
4687954,"Devon Achane",,RB,MIA,TBB,147562,,0,0,0,0,0,13.3,63.78,0.48,6.16,4.33,29.77,0.22,18.36,18.29,16.12,93.55,0.7,63.78,0.48,93.55,0.7,0,10.45,28.99,13.88,39.58,0,10.48%,SUN,1231820,146167,274,4687954,
6228261,"Jaylen Wright",,RB,MIA,TBB,147562,,0,0,0,0,0,4.24,16.33,0.15,1.2,0.7,4.74,0.04,3.93,3.91,3.56,21.07,0.19,16.33,0.15,21.07,0.19,0,1.18,10.81,0.02,3.08,0,0.10%,SUN,1286513,169876,275,6228261,
8228772,"Ollie Gordon",,RB,MIA,TBB,147562,,0,0,0,0,0,1.61,6.75,0.06,0.45,0.29,1.92,0.02,1.63,1.62,1.47,8.67,0.08,6.75,0.06,8.67,0.08,0,0.01,4.48,0,0.62,0,0.00%,SUN,1377766,234897,276,8228772,
328586,"Cedrick Wilson",,WR,MIA,TBB,147562,,0,0,0,0,0,0,0,0,0.61,0.39,4.18,0.03,0.99,0.99,0.79,4.18,0.03,0,0,4.18,0.03,0,0,1.98,0,1.6,0,0.05%,SUN,912061,40364,277,328586,
2184953,"Nick Westbrook-Ikhine",,WR,MIA,TBB,147562,,0,0,0,0,0,0,0,0,0.99,0.58,6.62,0.05,1.54,1.54,1.25,6.62,0.05,0,0,6.62,0.05,0,0,3.08,,,0,0.08%,SUN,883259,47096,278,2184953,
2861778,"Jaylen Waddle",,WR,MIA,TBB,147562,,0,0,0,0,0,0.07,0.35,0,9.19,5.73,60.68,0.42,14.74,14.72,11.85,61.03,0.42,0.35,0,61.03,0.42,0,7.86,25.99,12.86,42.6,0,17.81%,SUN,1125749,63612,279,2861778,
6228260,"Malik Washington",,WR,MIA,TBB,147562,,0,0,0,0,0,0.54,3.15,0.02,3.12,2.03,15.96,0.14,4.89,4.88,3.86,19.11,0.16,3.15,0.02,19.11,0.16,0,1.22,11.52,0.8,13.98,0,0.46%,SUN,1173255,139165,280,6228260,
8262281,"Theo Wease",,WR,MIA,TBB,147562,,0,0,0,0,0,0,0,0,1.22,0.69,7.55,0.06,1.8,1.8,1.45,7.55,0.06,0,0,7.55,0.06,0,0,3.6,0.04,4.46,0,0.14%,SUN,1162602,138847,281,8262281,
21556,"Darren Waller",,TE,MIA,TBB,147562,,0,0,0,0,0,0,0,0,5.67,3.47,34.8,0.19,8.11,8.08,6.34,34.8,0.19,0,0,34.8,0.19,0,3.08,16.24,5.82,22.22,0,1.28%,SUN,600191,8780,282,21556,
3492045,"Greg Dulcich",,TE,MIA,TBB,147562,,0,0,0,0,0,0,0,0,3.41,2.1,21.18,0.11,4.87,4.85,3.8,21.18,0.11,0,0,21.18,0.11,0,0.6,11.18,1.38,14.96,0,0.41%,SUN,1128085,146096,283,3492045,
4744671,"Julian Hill",,TE,MIA,TBB,147562,,0,0,0,0,0,0,0,0,0.98,0.63,4.97,0.03,1.3,1.3,0.98,4.97,0.03,0,0,4.97,0.03,0,0,2.6,0.08,3.4,0,0.01%,SUN,1123630,133131,284,4744671,
2861728,"Riley Patterson",,K,MIA,TBB,147562,,0,0,0,0,0,0,0,0,0,0,0,0,7.66,7.66,7.66,0,0,0,0,0,0,6.8,2.83,13.83,,,0,0.00%,SUN,1065025,47546,285,2861728,
18443,"Tampa Bay Buccaneers",,DST,TBB,MIA,147562,,0,0,0,0,0,0,0,0,0,0,0,0,7.36,7.36,7.36,0,0,0,0,0,0,0,2.74,13.21,8.34,45.74,0,6.02%,SUN,362,8492,286,18443,
8244817,"Max Brosmer",,QB,MIN,DET,147560,,31.24,18.82,180.58,1.17,1.22,2.67,8.77,0.11,0,0,0,0,12.27,12.24,12.24,189.35,1.28,189.35,1.28,8.77,0.11,0,6.64,20.11,,,4.28,0.00%,MAIN,n/a,91865,287,8244817,
36871,"Aaron Jones",,RB,MIN,DET,147560,,0,0,0,0,0,16.81,62.08,0.53,4.47,3.12,18.21,0.08,14.93,14.87,13.31,80.29,0.61,62.08,0.53,80.29,0.61,0,8.38,24.23,,,34.07,0.00%,MAIN,n/a,33090,288,36871,
3491547,"Ty Chandler",,RB,MIN,DET,147560,,0,0,0,0,0,4.89,16.59,0.15,0.55,0.41,2.59,0.01,3.27,3.25,3.04,19.18,0.16,16.59,0.15,19.18,0.16,0,0.61,8.99,,,0.45,0.00%,MAIN,n/a,66161,289,3491547,
4716029,"Zavier Scott",,RB,MIN,DET,147560,,0,0,0,0,0,0.11,0.44,0,0.91,0.62,3.93,0.02,1.17,1.17,0.86,4.37,0.02,0.44,0,4.37,0.02,0,0.2,3.22,,,0.36,0.00%,MAIN,n/a,45993,290,4716029,
35471,"C.J. Ham",,RB,MIN,DET,147560,,0,0,0,0,0,0.17,0.5,0.01,0.03,0.02,0.13,0,0.14,0.14,0.13,0.63,0.01,0.5,0.01,0.63,0.01,0,0,0.28,,,0.01,0.00%,MAIN,n/a,25869,291,35471,
1844306,"Justin Jefferson",,WR,MIN,DET,147560,,0,0,0,0,0,0.02,0.04,0,9.02,5.87,60.03,0.38,14.46,14.44,11.5,60.07,0.38,0.04,0,60.07,0.38,0,7.75,24.7,,,25.18,0.00%,MAIN,n/a,64507,292,1844306,
3491545,"Jalen Nailor",,WR,MIN,DET,147560,,0,0,0,0,0,0.08,0.11,0,3.92,2.31,25.76,0.15,5.82,5.81,4.65,25.87,0.15,0.11,0,25.87,0.15,0,1.93,13.15,,,6.95,0.00%,MAIN,n/a,50284,293,3491545,
4687982,"Jordan Addison",,WR,MIN,DET,147560,,0,0,0,0,0,0,0,0,5.88,3.76,38.82,0.22,8.99,8.97,7.09,38.82,0.22,0,0,38.82,0.22,0,3.82,16.6,,,8.4,0.00%,MAIN,n/a,122160,294,4687982,
8223294,"Tai Felton",,WR,MIN,DET,147560,,0,0,0,0,0,0,0,0,0.24,0.14,1.1,0.01,0.31,0.31,0.24,1.1,0.01,0,0,1.1,0.01,0,0,0.62,,,0.06,0.00%,MAIN,n/a,170295,295,8223294,
8268530,"Myles Price",,WR,MIN,DET,147560,,0,0,0,0,0,0,0,0,0.06,0.03,0.34,0,0.06,0.07,0.05,0.34,0,0,0,0.34,0,0,0,0.12,,,0.02,0.00%,MAIN,n/a,139762,296,8268530,
982372,"Josh Oliver",,TE,MIN,DET,147560,,0,0,0,0,0,0,0,0,3.98,2.6,21.53,0.2,5.93,5.91,4.61,21.53,0.2,0,0,21.53,0.2,0,2.03,13.88,,,16.99,0.00%,MAIN,n/a,42285,297,982372,
8274772,"Ben Yurosek",,TE,MIN,DET,147560,,0,0,0,0,0,0,0,0,1.62,0.98,6.73,0.08,2.12,2.11,1.62,6.73,0.08,0,0,6.73,0.08,0,0,4.24,,,0.83,0.00%,MAIN,n/a,132164,298,8274772,
4687976,"Ben Sims",,TE,MIN,DET,147560,,0,0,0,0,0,0,0,0,0.56,0.36,2.62,0.03,0.8,0.79,0.61,2.62,0.03,0,0,2.62,0.03,0,0,1.6,,,0.35,0.00%,MAIN,n/a,59493,299,4687976,
6228290,"Will Reichard",,K,MIN,DET,147560,,0,0,0,0,0,0,0,0,0,0,0,0,8.71,8.71,8.71,0,0,0,0,0,0,7.35,3.3,15.66,,,0,0.00%,MAIN,n/a,92332,300,6228290,
18424,"Detroit Lions",,DST,DET,MIN,147560,,0,0,0,0,0,0,0,0,0,0,0,0,8.32,8.32,8.32,0,0,0,0,0,0,0,3.87,14.15,,,29.53,0.00%,MAIN,n/a,8473,301,18424,
6228327,"Drake Maye",,QB,NEP,NYJ,147570,,31.84,21.05,253.23,2.13,0.67,6.36,22.14,0.31,0,0,0,0,22.68,22.62,22.62,275.37,2.44,275.37,2.44,22.14,0.31,0,14.67,32.14,20.86,72.12,0,16.44%,SUN,1286803,167238,302,6228327,
