PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
18421,"Cleveland Browns",,DST,CLE,CIN,147587,,0,0,0,0,0,0,0,0,0,0,0,0,5.21,5.21,5.21,0,0,0,0,0,0,0,0.65,11.01,5.88,39.46,1.89,1.65%,MAIN,329,8470,100,18421,
8228473,"Shedeur Sanders",,QB,CLE,CIN,147587,,31.37,18.77,203.01,1.21,1.25,5.73,17.88,0.12,0,0,0,0,14.37,14.3,14.3,220.89,1.33,220.89,1.33,17.88,0.12,0,8.29,22.37,2.16,37.34,1.06,1.25%,MAIN,1272321,174956,101,8228473,
8228474,"Dylan Sampson",,RB,CLE,CIN,147587,,0,0,0,0,0,10.42,38.66,0.32,3.87,3.09,26.47,0.09,12.06,11.99,10.44,65.13,0.41,38.66,0.32,65.13,0.41,0,6.37,20.26,5.5,38.78,3.25,3.15%,MAIN,1399910,237307,102,8228474,
8244748,"Raheim Sanders",,RB,CLE,CIN,147587,,0,0,0,0,0,8.17,28.49,0.29,2.79,1.82,14.61,0.06,8.18,8.12,7.21,43.1,0.35,28.49,0.29,43.1,0.35,0,3.3,17.38,1.18,15.76,0.53,0.78%,MAIN,1285895,169694,103,8244748,
981990,"Trayveon Williams",,RB,CLE,CIN,147587,,0,0,0,0,0,2,5.9,0.07,0.84,0.61,4.1,0.02,2.14,2.13,1.82,10,0.09,5.9,0.07,10,0.09,0,0,5.89,0.02,0.86,0.02,0.00%,MAIN,910605,65923,104,981990,
1844833,"Jerry Jeudy",,WR,CLE,CIN,147587,,0,0,0,0,0,0,0,0,6.54,3.92,50.47,0.23,10.6,10.58,8.62,50.47,0.23,0,0,50.47,0.23,0,4.65,20.34,8.64,37.5,5.37,6.98%,MAIN,973935,63591,105,1844833,
4687650,"Cedric Tillman",,WR,CLE,CIN,147587,,0,0,0,0,0,0,0,0,3.52,2.09,24.83,0.11,5.24,5.24,4.19,24.83,0.11,0,0,24.83,0.11,0,1.11,11.72,0.76,15.36,0.45,0.48%,MAIN,1124664,66189,106,4687650,
6228432,"Malachi Corley",,WR,CLE,CIN,147587,,0,0,0,0,0,0.85,3.69,0.01,2.93,1.85,16.61,0.09,4.47,4.46,3.53,20.3,0.1,3.69,0.01,20.3,0.1,0,1.05,10.24,0.32,12.7,0.18,0.13%,MAIN,1215291,142762,107,6228432,
8268155,"Gage Larvadain",,WR,CLE,CIN,147587,,0,0,0,0,0,0,0,0,0.88,0.51,5.41,0.03,1.23,1.23,0.97,5.41,0.03,0,0,5.41,0.03,0,0,2.46,0.02,2,0.03,0.01%,MAIN,1323007,172942,108,8268155,
9683249,"Isaiah Bond",,WR,CLE,CIN,147587,,0,0,0,0,0,0,0,0,2.34,1.42,21.23,0.08,4.02,4.01,3.3,21.23,0.08,0,0,21.23,0.08,0,0,10.63,0.2,9.26,0.14,0.12%,MAIN,1398503,233809,109,9683249,
4715678,"Blake Whiteheart",,TE,CLE,CIN,147587,,0,0,0,0,0,0,0,0,2.92,1.74,15.12,0.19,4.37,4.36,3.49,15.12,0.19,0,0,15.12,0.19,0,0.01,12.02,1.06,13,0.34,0.17%,MAIN,1109731,43416,110,4715678,
3010086,"Sal Cannella",,TE,CLE,CIN,147587,,0,0,0,0,0,0,0,0,3.16,1.92,17.48,0.21,4.92,4.91,3.95,17.48,0.21,0,0,17.48,0.21,0,0.19,13.53,3.62,23.36,0.99,0.97%,MAIN,976731,61702,111,3010086,
6227809,"Brenden Bates",,TE,CLE,CIN,147587,,0,0,0,0,0,0,0,0,1.58,0.97,9.61,0.1,2.52,2.52,2.03,9.61,0.1,0,0,9.61,0.1,0,0,5.04,0.38,6.28,0.07,0.02%,MAIN,1113381,56021,112,6227809,
4715807,"Andre Szmyt",,K,CLE,CIN,147587,,0,0,0,0,0,0,0,0,0,0,0,0,6.97,6.97,6.97,0,0,0,0,0,0,6.22,2.36,13.29,,,0,0.00%,MAIN,1066885,48721,113,4715807,
18420,"Cincinnati Bengals",,DST,CIN,CLE,147587,,0,0,0,0,0,0,0,0,0,0,0,0,8.46,8.46,8.46,0,0,0,0,0,0,0,3.7,14.68,12.64,53.42,5.42,8.53%,MAIN,327,8469,114,18420,
35539,"Dak Prescott",,QB,DAL,NYG,147589,,23.35,15.37,171.59,1.38,0.35,2.75,12.83,0.1,0,0,0,0,14.44,14.42,14.42,184.42,1.48,184.42,1.48,12.83,0.1,0,8.94,22.25,5.82,37.2,1.2,0.46%,MAIN,591816,26479,115,35539,
6228325,"Joe Milton",,QB,DAL,NYG,147589,,8.56,5.81,62.9,0.51,0.05,0.69,1.72,0.02,0,0,0,0,4.79,4.78,4.78,64.62,0.53,64.62,0.53,1.72,0.02,0,0,9.58,,,0,0.00%,MAIN,n/a,55032,116,6228325,
4857291,"Hunter Luepke",,RB,DAL,NYG,147589,,0,0,0,0,0,2.4,12.03,0.12,1.12,0.86,7.18,0.05,3.78,3.75,3.32,19.21,0.17,12.03,0.12,19.21,0.17,0,0.61,10.4,0.08,3.94,0.04,0.01%,MAIN,1130976,54709,117,4857291,
8228497,"Jaydon Blue",,RB,DAL,NYG,147589,,0,0,0,0,0,12.83,52.42,0.62,2.46,1.68,12.85,0.1,12.52,12.44,11.6,65.27,0.72,52.42,0.62,65.27,0.72,0,5.68,22.46,10.32,45.08,10.03,11.45%,MAIN,1378898,237661,118,8228497,
8228496,"Phil Mafah",,RB,DAL,NYG,147589,,0,0,0,0,0,6.33,32.91,0.31,1.11,0.75,6.09,0.05,6.77,6.74,6.36,39,0.36,32.91,0.31,39,0.36,0,2.67,16.19,0.98,14.76,0.23,0.14%,MAIN,1287641,167259,119,8228496,
1844578,"CeeDee Lamb",,WR,DAL,NYG,147589,,0,0,0,0,0,0.58,3.89,0.02,7.66,5.15,62.1,0.41,14.78,14.76,12.18,65.99,0.43,3.89,0.02,65.99,0.43,0,6.71,28.1,8.52,26.34,6.62,14.83%,MAIN,1062020,54073,120,1844578,
3491429,"George Pickens",,WR,DAL,NYG,147589,,0,0,0,0,0,0,0,0,7.05,4.44,58.89,0.45,13.42,13.39,11.17,58.89,0.45,0,0,58.89,0.45,0,5.7,26.85,6.94,21.94,4.38,6.19%,MAIN,1172053,93289,121,3491429,
3491808,"Jalen Tolbert",,WR,DAL,NYG,147589,,0,0,0,0,0,0,0,0,0.83,0.52,5.83,0.05,1.4,1.4,1.14,5.83,0.05,0,0,5.83,0.05,0,0,2.8,0.06,1.84,0.01,0.00%,MAIN,1066424,61568,122,3491808,
3757806,"KaVontae Turpin",,WR,DAL,NYG,147589,,0,0,0,0,0,1.15,7.71,0.03,1.76,1.17,14.48,0.1,4.18,4.17,3.58,22.19,0.13,7.71,0.03,22.19,0.13,0,0.45,11.47,0.68,7.68,0.14,0.03%,MAIN,865958,62263,123,3757806,
6227901,"Ryan Flournoy",,WR,DAL,NYG,147589,,0,0,0,0,0,0,0,0,3.75,2.64,27.32,0.2,6.61,6.6,5.28,27.32,0.2,0,0,27.32,0.2,0,2.1,16.2,2.06,16.56,0.58,0.64%,MAIN,1393832,232691,124,6227901,
3491809,"Jake Ferguson",,TE,DAL,NYG,147589,,0,0,0,0,0,0,0,0,3.41,2.46,21.51,0.27,6.24,6.22,4.99,21.51,0.27,0,0,21.51,0.27,0,0.79,17.16,3.24,13.44,0.58,0.54%,MAIN,1065361,49557,125,3491809,
4687679,"Luke Schoonmaker",,TE,DAL,NYG,147589,,0,0,0,0,0,0,0,0,1.89,1.26,10.99,0.15,3.25,3.24,2.61,10.99,0.15,0,0,10.99,0.15,0,0,8.94,1.04,9.52,0.14,0.05%,MAIN,1130242,55014,126,4687679,
6227896,"Brevyn Spann-Ford",,TE,DAL,NYG,147589,,0,0,0,0,0,0,0,0,0.87,0.56,5.08,0.07,1.48,1.48,1.2,5.08,0.07,0,0,5.08,0.07,0,0,2.96,0.22,4.28,0.07,0.02%,MAIN,1108202,44276,127,6227896,
4947257,"Brandon Aubrey",,K,DAL,NYG,147589,,0,0,0,0,0,0,0,0,0,0,0,0,10.12,10.12,10.12,0,0,0,0,0,0,8.6,4.8,17.28,,,0,0.00%,MAIN,1454349,280333,128,4947257,
18434,"New York Giants",,DST,NYG,DAL,147589,,0,0,0,0,0,0,0,0,0,0,0,0,3.59,3.59,3.59,0,0,0,0,0,0,0,2.19,5.3,47.6,92.82,15.12,4.51%,MAIN,351,8483,129,18434,
6227935,"Bo Nix",,QB,DEN,LAC,147577,,34.28,21.94,219.54,1.7,0.71,4.27,17.63,0.3,0,0,0,0,18.66,18.62,18.62,237.17,2,237.17,2,17.63,0.3,0,11.51,27.52,9.5,52.04,3.06,5.31%,MAIN,1161899,91530,130,6227935,
4773040,"Jaleel McLaughlin",,RB,DEN,LAC,147577,,0,0,0,0,0,6.5,29.17,0.24,1.02,0.79,4.03,0.03,5.71,5.69,5.29,33.2,0.27,29.17,0.24,33.2,0.27,0,2.42,14.47,0.44,9.32,0.09,0.04%,MAIN,1271738,173596,131,4773040,
3491354,"Tyler Badie",,RB,DEN,LAC,147577,,0,0,0,0,0,1.06,4.42,0.04,1.74,1.2,7.48,0.05,2.91,2.89,2.29,11.9,0.09,4.42,0.04,11.9,0.09,0,0.1,7.59,0.02,2.42,0,0.00%,MAIN,1124338,50826,132,3491354,
8223044,"RJ Harvey",,RB,DEN,LAC,147577,,0,0,0,0,0,12.34,53.33,0.62,4.14,3.16,23.16,0.17,15.57,15.48,13.9,76.49,0.79,53.33,0.62,76.49,0.79,0,8.19,25.75,7.02,34.92,8.56,11.99%,MAIN,1172401,132462,133,8223044,
328827,"Courtland Sutton",,WR,DEN,LAC,147577,,0,0,0,0,0,0,0,0,8.53,5.17,60.54,0.51,14.58,14.55,11.96,60.54,0.51,0,0,60.54,0.51,0,7.45,25.28,14.54,44.42,10.54,13.10%,MAIN,838878,40663,134,328827,
4687701,"Marvin Mims",,WR,DEN,LAC,147577,,0,0,0,0,0,1.08,4.57,0.02,2.61,1.78,18.9,0.13,5.01,4.99,4.1,23.47,0.15,4.57,0.02,23.47,0.15,0,1.31,11.91,0.74,12.94,0.28,0.12%,MAIN,1213799,138890,135,4687701,
6227934,"Troy Franklin",,WR,DEN,LAC,147577,,0,0,0,0,0,0.54,1.48,0.01,3.76,2.27,25.98,0.21,6.33,6.32,5.18,27.46,0.22,1.48,0.01,27.46,0.22,0,2.18,14.31,0.94,10.34,0.36,0.22%,MAIN,1286176,170594,136,6227934,
8223043,"Pat Bryant",,WR,DEN,LAC,147577,,0,0,0,0,0,0,0,0,4.97,3.08,35.1,0.25,8.14,8.12,6.58,35.1,0.25,0,0,35.1,0.25,0,3.26,16.21,4.74,31.38,1.98,1.84%,MAIN,1305866,170072,137,8223043,
982599,"Lil'Jordan Humphrey",,WR,DEN,LAC,147577,,0,0,0,0,0,0,0,0,1.09,0.7,7.11,0.05,1.71,1.7,1.35,7.11,0.05,0,0,7.11,0.05,0,0,3.42,0.02,2.92,0.03,0.01%,MAIN,920758,51064,138,982599,
36968,"Evan Engram",,TE,DEN,LAC,147577,,0,0,0,0,0,0,0,0,3.8,2.63,22.22,0.17,5.85,5.83,4.51,22.22,0.17,0,0,22.22,0.17,0,1.94,13.44,4,20.98,0.8,0.67%,MAIN,749185,33338,139,36968,
1844770,"Adam Trautman",,TE,DEN,LAC,147577,,0,0,0,0,0,0,0,0,2.03,1.31,12.81,0.09,3.12,3.11,2.45,12.81,0.09,0,0,12.81,0.09,0,0,8.58,0.56,9.92,0.17,0.06%,MAIN,875444,50142,140,1844770,
4773039,"Nate Adkins",,TE,DEN,LAC,147577,,0,0,0,0,0,0,0,0,0.59,0.42,3.24,0.03,0.92,0.92,0.71,3.24,0.03,0,0,3.24,0.03,0,0,1.84,0.06,2.02,0.02,0.01%,MAIN,1132517,147718,141,4773039,
35411,"Wil Lutz",,K,DEN,LAC,147577,,0,0,0,0,0,0,0,0,0,0,0,0,8.18,8.18,8.18,0,0,0,0,0,0,7.4,3.71,14.33,,,0,0.00%,MAIN,700299,26281,142,35411,
18439,"Los Angeles Chargers",,DST,LAC,DEN,147577,,0,0,0,0,0,0,0,0,0,0,0,0,4.44,4.44,4.44,0,0,0,0,0,0,0,0.14,9.87,4.5,34.24,1.21,1.00%,MAIN,357,8488,143,18439,
35673,"Jared Goff",,QB,DET,CHI,147576,,32.19,22.19,254.43,1.65,0.53,1.22,1.46,0.02,0,0,0,0,17.18,17.17,17.17,255.89,1.67,255.89,1.67,1.46,0.02,0,10.79,25.86,4.36,41.72,3.5,2.89%,MAIN,727837,29304,144,35673,
982082,"David Montgomery",,RB,DET,CHI,147576,,0,0,0,0,0,7.69,31.01,0.47,1.35,1.06,8.48,0.06,8.16,8.12,7.59,39.49,0.53,31.01,0.47,39.49,0.53,0,3.13,17.41,1.68,18.66,0.56,0.22%,MAIN,946739,63253,145,982082,
4687730,"Jahmyr Gibbs",,RB,DET,CHI,147576,,0,0,0,0,0,14.37,62.7,0.59,6.11,4.71,38.43,0.28,20.36,20.28,17.92,101.13,0.87,62.7,0.59,101.13,0.87,0,11.97,31.31,19.1,52.9,27.11,23.45%,MAIN,1214154,146244,146,4687730,
4715839,"Jacob Saylors",,RB,DET,CHI,147576,,0,0,0,0,0,0.36,1.48,0.01,0.12,0.08,0.71,0.01,0.42,0.41,0.37,2.19,0.02,1.48,0.01,2.19,0.02,0,0,0.84,0,0.02,0,0.00%,MAIN,1131457,147717,147,4715839,
35608,"Kalif Raymond",,WR,DET,CHI,147576,,0,0,0,0,0,0,0,0,1.09,0.77,8.24,0.06,1.95,1.95,1.56,8.24,0.06,0,0,8.24,0.06,0,0,3.9,0,2.26,0,0.00%,MAIN,692660,25842,148,35608,
2861659,"Amon-Ra St. Brown",,WR,DET,CHI,147576,,0,0,0,0,0,0.47,2.06,0,8.42,5.97,72.66,0.46,17.05,17.02,14.03,74.72,0.46,2.06,0,74.72,0.46,0,9.53,28.44,17.34,46.66,14.54,11.88%,MAIN,1127106,56173,149,2861659,
3491483,"Jameson Williams",,WR,DET,CHI,147576,,0,0,0,0,0,0.94,4.13,0.01,6.24,3.87,58.5,0.37,12.66,12.63,10.69,62.63,0.38,4.13,0.01,62.63,0.38,0,6.11,22.91,5.74,24.6,2.8,2.55%,MAIN,1175184,134955,150,3491483,
8223065,"Isaac TeSlaa",,WR,DET,CHI,147576,,0,0,0,0,0,0,0,0,4.81,3.31,39.54,0.26,8.88,8.87,7.21,39.54,0.26,0,0,39.54,0.26,0,3.78,16.74,5.64,37,2.08,2.09%,MAIN,1441362,258713,151,8223065,
1018905,"Tom Kennedy",,WR,DET,CHI,147576,,0,0,0,0,0,0,0,0,0.08,0.05,0.64,0,0.11,0.12,0.09,0.64,0,0,0,0.64,0,0,0,0.22,,,0,0.00%,MAIN,837087,67701,152,1018905,
36910,"Anthony Firkser",,TE,DET,CHI,147576,,0,0,0,0,0,0,0,0,1.33,0.96,9.18,0.05,2.17,2.16,1.68,9.18,0.05,0,0,9.18,0.05,0,0,5.97,0.22,6.02,0.11,0.04%,MAIN,767297,33123,153,36910,
2873657,"Shane Zylstra",,TE,DET,CHI,147576,,0,0,0,0,0,0,0,0,2.51,1.77,15.55,0.09,3.85,3.84,2.95,15.55,0.09,0,0,15.55,0.09,0,0.31,9.31,0.76,12.06,0.32,0.11%,MAIN,1284247,163111,154,2873657,
8268237,"Zach Horton",,TE,DET,CHI,147576,,0,0,0,0,0,0,0,0,0.12,0.08,0.79,0,0.16,0.16,0.12,0.79,0,0,0,0.79,0,0,0,0.32,,,0.01,0.00%,MAIN,1317059,173767,155,8268237,
5072171,"Jake Bates",,K,DET,CHI,147576,,0,0,0,0,0,0,0,0,0,0,0,0,8.62,8.62,8.62,0,0,0,0,0,0,7.39,3.75,15.19,,,0,0.00%,MAIN,1236651,141936,156,5072171,
18419,"Chicago Bears",,DST,CHI,DET,147576,,0,0,0,0,0,0,0,0,0,0,0,0,5.54,5.54,5.54,0,0,0,0,0,0,0,0.86,11.57,5.64,35.24,2.54,2.56%,MAIN,326,8468,157,18419,
4687486,"Clayton Tune",,QB,GBP,MIN,147590,,30.12,17.76,163.43,0.71,0.99,4.43,7.97,0.08,0,0,0,0,9.66,9.61,9.61,171.4,0.79,171.4,0.79,7.97,0.08,0,4.95,16.19,0.36,25.26,0.14,0.26%,MAIN,1109133,92940,158,4687486,
3491634,"Pierre Strong",,RB,GBP,MIN,147590,,0,0,0,0,0,3.61,15.75,0.05,1.23,0.77,4.89,0.02,3.23,3.22,2.83,20.64,0.07,15.75,0.05,20.64,0.07,0,0.79,8.05,0.06,2.36,0,0.00%,MAIN,1050335,46658,159,3491634,
4799359,"Emanuel Wilson",,RB,GBP,MIN,147590,,0,0,0,0,0,14.5,55.92,0.2,1.69,1.24,6.73,0.02,8.92,8.87,8.25,62.65,0.22,55.92,0.2,62.65,0.22,0,4.87,16.33,1.2,18.84,0.67,0.29%,MAIN,1447759,265720,160,4799359,
4744672,"Chris Brooks",,RB,GBP,MIN,147590,,0,0,0,0,0,5.9,20.64,0.08,2.64,1.78,10.47,0.04,5.58,5.54,4.65,31.11,0.12,20.64,0.08,31.11,0.12,0,2.01,11.55,0.22,4.9,0.05,0.01%,MAIN,1127065,52186,161,4744672,
3491515,"Christian Watson",,WR,GBP,MIN,147590,,0,0,0,0,0,0,0,0,1.41,0.78,8.52,0.04,1.87,1.86,1.47,8.52,0.04,0,0,8.52,0.04,0,0,3.74,0,0.46,0,0.00%,MAIN,1067918,54757,162,3491515,
3491516,"Romeo Doubs",,WR,GBP,MIN,147590,,0,0,0,0,0,0,0,0,1.41,0.83,8.69,0.04,1.93,1.93,1.51,8.69,0.04,0,0,8.69,0.04,0,0,3.86,0.04,0.88,0.02,0.01%,MAIN,1122653,54634,163,3491516,
4687753,"Jayden Reed",,WR,GBP,MIN,147590,,0,0,0,0,0,0,0,0,1.41,0.89,8.06,0.04,1.93,1.93,1.48,8.06,0.04,0,0,8.06,0.04,0,0,3.86,0.02,1.1,0.02,0.00%,MAIN,1123398,56280,164,4687753,
8217102,"Matthew Golden",,WR,GBP,MIN,147590,,0,0,0,0,0,0.7,2.97,0.01,6.69,4.33,40.99,0.2,10.05,10.03,7.86,43.96,0.21,2.97,0.01,43.96,0.21,0,4.77,18.2,5.74,36.86,2.5,3.86%,MAIN,1379267,232717,165,8217102,
8250689,"Jakobie Keeney-James",,WR,GBP,MIN,147590,,0,0,0,0,0,0.17,0.55,0,0.7,0.39,3.87,0.02,0.95,0.95,0.75,4.42,0.02,0.55,0,4.42,0.02,0,0,1.9,0,0.98,0.01,0.00%,MAIN,1169832,139789,166,8250689,
3492253,"Bo Melton",,WR,GBP,MIN,147590,,0,0,0,0,0,0.17,0.86,0,5.31,2.85,31.14,0.16,7.06,7.05,5.62,32,0.16,0.86,0,32,0.16,0,2.46,14.72,2.92,19.76,0,0.00%,MAIN,n/a,49135,167,3492253,
4687754,"Luke Musgrave",,TE,GBP,MIN,147590,,0,0,0,0,0,0,0,0,3.01,1.97,15.05,0.05,3.76,3.75,2.76,15.05,0.05,0,0,15.05,0.05,0,0.09,8.86,0.6,8.4,0.1,0.04%,MAIN,1179790,131320,168,4687754,
4688224,"Josh Whyle",,TE,GBP,MIN,147590,,0,0,0,0,0,0,0,0,3.29,2.08,15.77,0.05,3.95,3.93,2.89,15.77,0.05,0,0,15.77,0.05,0,0.25,9.25,1.06,14.16,0.28,0.12%,MAIN,1107037,45261,169,4688224,
8409631,"Drake Dabney",,TE,GBP,MIN,147590,,0,0,0,0,0,0,0,0,1.32,0.78,6.26,0.02,1.52,1.51,1.12,6.26,0.02,0,0,6.26,0.02,0,0,3.04,0.06,3.28,0.02,0.01%,MAIN,1228551,142263,170,8409631,
18228,"Brandon McManus",,K,GBP,MIN,147590,,0,0,0,0,0,0,0,0,0,0,0,0,6.06,6.06,6.06,0,0,0,0,0,0,5.33,1.47,12.37,,,0,0.00%,MAIN,513098,5150,171,18228,
18431,"Minnesota Vikings",,DST,MIN,GBP,147590,,0,0,0,0,0,0,0,0,0,0,0,0,8.95,8.95,8.95,0,0,0,0,0,0,0,3.86,14.7,11.84,56.68,6.07,5.92%,MAIN,347,8480,172,18431,
4687775,"C.J. Stroud",,QB,HOU,IND,147584,,28.9,18.41,208.62,1.76,0.44,3.5,10.02,0.1,0,0,0,0,16.72,16.68,16.68,218.64,1.86,218.64,1.86,10.02,0.1,0,9.95,25.1,5.76,48.84,3.37,4.98%,MAIN,1214084,134990,173,4687775,
36919,"Dare Ogunbowale",,RB,HOU,IND,147584,,0,0,0,0,0,1.43,5.56,0.04,0.41,0.28,2.39,0.02,1.43,1.42,1.28,7.95,0.06,5.56,0.04,7.95,0.06,0,0,3.93,0.02,0.76,0,0.00%,MAIN,703015,33261,174,36919,
8228596,"Woody Marks",,RB,HOU,IND,147584,,0,0,0,0,0,14.76,55.91,0.41,2.73,1.75,16.62,0.14,12.35,12.26,11.38,72.53,0.55,55.91,0.41,72.53,0.55,0,6.29,21.93,4.28,30.62,3.46,4.32%,MAIN,1231652,140070,175,8228596,
6228029,"Jawhar Jordan",,RB,HOU,IND,147584,,0,0,0,0,0,9.3,33.28,0.26,0.41,0.31,2.23,0.02,5.5,5.46,5.3,35.51,0.28,33.28,0.26,35.51,0.28,0,2.49,13.92,0.66,10.68,0.13,0.03%,MAIN,1164137,126130,176,6228029,
328952,"Christian Kirk",,WR,HOU,IND,147584,,0,0,0,0,0,0.1,0.38,0,3.54,2.31,27.33,0.24,6.53,6.53,5.37,27.71,0.24,0.38,0,27.71,0.24,0,2.19,15.29,2.18,24.52,1.07,1.15%,MAIN,865801,40550,177,328952,
4687773,"Xavier Hutchinson",,WR,HOU,IND,147584,,0,0,0,0,0,0.84,4.63,0.02,3.94,2.37,27.63,0.26,7.28,7.26,6.07,32.26,0.28,4.63,0.02,32.26,0.28,0,2.55,16.06,2.74,33.28,1.86,2.43%,MAIN,1213636,144616,178,4687773,
8223113,"Jaylin Noel",,WR,HOU,IND,147584,,0,0,0,0,0,0.42,0.79,0.01,4.29,3.07,35.51,0.29,8.65,8.64,7.1,36.3,0.3,0.79,0.01,36.3,0.3,0,3.24,17.08,8.96,44.18,4.01,3.28%,MAIN,1286370,170855,179,8223113,
8223114,"Jayden Higgins",,WR,HOU,IND,147584,,0,0,0,0,0,0,0,0,5.98,3.69,46.94,0.4,10.91,10.89,9.04,46.94,0.4,0,0,46.94,0.4,0,4.76,21.02,8.38,37.1,6.44,8.57%,MAIN,1274492,176220,180,8223114,
328583,"Dalton Schultz",,TE,HOU,IND,147584,,0,0,0,0,0,0,0,0,5.09,3.43,37.28,0.26,8.72,8.69,6.97,37.28,0.26,0,0,37.28,0.26,0,3.41,17.19,8.8,30.64,2.66,1.76%,MAIN,830523,40358,181,328583,
1844156,"Harrison Bryant",,TE,HOU,IND,147584,,0,0,0,0,0,0,0,0,0.08,0.05,0.51,0,0.1,0.1,0.07,0.51,0,0,0,0.51,0,0,0,0.2,,,0,0.00%,MAIN,916467,48915,182,1844156,
6228030,"Cade Stover",,TE,HOU,IND,147584,,0,0,0,0,0,0,0,0,2.44,1.69,12.43,0.13,3.7,3.69,2.84,12.43,0.13,0,0,12.43,0.13,0,0.05,10.18,0.66,10.98,0.14,0.05%,MAIN,1175182,134970,183,6228030,
35506,"Ka'imi Fairbairn",,K,HOU,IND,147584,,0,0,0,0,0,0,0,0,0,0,0,0,9.07,9.07,9.07,0,0,0,0,0,0,7.89,3.95,15.73,,,0,0.00%,MAIN,691032,25821,184,35506,
18427,"Indianapolis Colts",,DST,IND,HOU,147584,,0,0,0,0,0,0,0,0,0,0,0,0,5.39,5.39,5.39,0,0,0,0,0,0,0,0,12.35,3.64,32.46,2.98,3.66%,MAIN,338,8476,185,18427,
8228623,"Riley Leonard",,QB,IND,HOU,147584,,29.75,16.7,151.93,0.75,1.12,6.16,14.61,0.12,0,0,0,0,10.09,10.03,10.03,166.54,0.87,166.54,0.87,14.61,0.12,0,5.14,16.81,0.34,17.06,0.09,0.07%,MAIN,1290165,166904,186,8228623,
21604,"Ameer Abdullah",,RB,IND,HOU,147584,,0,0,0,0,0,1.15,4.61,0.01,0.96,0.66,3.76,0.01,1.61,1.6,1.27,8.37,0.02,4.61,0.01,8.37,0.02,0,0,4.43,0,0.12,0,0.00%,MAIN,590796,8542,187,21604,
1844485,"Jonathan Taylor",,RB,IND,HOU,147584,,0,0,0,0,0,17.58,79,0.47,2.57,1.74,10.57,0.02,14.23,14.15,13.28,89.57,0.49,79,0.47,89.57,0.49,0,7.56,24.06,5.6,24.38,3.09,3.03%,MAIN,1065406,49574,188,1844485,
8228624,"DJ Giddens",,RB,IND,HOU,147584,,0,0,0,0,0,0.78,2.75,0.01,1.08,0.63,3.85,0.01,1.4,1.4,1.08,6.6,0.02,2.75,0.01,6.6,0.02,0,0,3.85,0.02,0.36,0,0.00%,MAIN,1303569,171087,189,8228624,
35473,"Laquon Treadwell",,WR,IND,HOU,147584,,0,0,0,0,0,0,0,0,0.07,0.04,0.37,0,0.08,0.08,0.06,0.37,0,0,0,0.37,0,0,0.03,0.13,,,0,0.00%,MAIN,748554,26086,190,35473,
982346,"Ashton Dulin",,WR,IND,HOU,147584,,0,0,0,0,0,0,0,0,0.52,0.29,3.11,0.01,0.66,0.66,0.51,3.11,0.01,0,0,3.11,0.01,0,0,1.32,0,0.42,0,0.00%,MAIN,1166036,88148,191,982346,
1844489,"Michael Pittman",,WR,IND,HOU,147584,,0,0,0,0,0,0,0,0,5.61,3.45,29.34,0.15,7.29,7.28,5.55,29.34,0.15,0,0,29.34,0.15,0,2.68,14.38,0.86,12.66,0.2,0.46%,MAIN,911348,56170,192,1844489,
3491723,"Alec Pierce",,WR,IND,HOU,147584,,0,0,0,0,0,0,0,0,6.16,3.11,38.04,0.17,8.05,8.04,6.48,38.04,0.17,0,0,38.04,0.17,0,2.92,16.02,3.28,19.84,0.94,1.04%,MAIN,1107027,45282,193,3491723,
4687801,"Josh Downs",,WR,IND,HOU,147584,,0,0,0,0,0,0,0,0,4.79,2.93,24.14,0.13,6.14,6.13,4.66,24.14,0.13,0,0,24.14,0.13,0,2.08,13.28,1.74,15.08,0.36,0.28%,MAIN,1215077,137663,194,4687801,
36928,"Mo Alie-Cox",,TE,IND,HOU,147584,,0,0,0,0,0,0,0,0,0.55,0.31,2.56,0.01,0.62,0.62,0.46,2.56,0.01,0,0,2.56,0.01,0,0,1.24,0,0.56,0.01,0.00%,MAIN,712506,33588,195,36928,
8217153,"Tyler Warren",,TE,IND,HOU,147584,,0,0,0,0,0,0.28,0.43,0,7.18,4.7,36.44,0.22,9.69,9.64,7.29,36.87,0.22,0.43,0,36.87,0.22,0,4.07,18.25,4.12,19.46,1.35,1.61%,MAIN,1229083,137548,196,8217153,
1844580,"Sean McKeon",,TE,IND,HOU,147584,,0,0,0,0,0,0,0,0,0.27,0.16,0.98,0.01,0.32,0.31,0.23,0.98,0.01,0,0,0.98,0.01,0,0,0.64,0,0.56,0.01,0.00%,MAIN,911020,55051,197,1844580,
4688036,"Blake Grupe",,K,IND,HOU,147584,,0,0,0,0,0,0,0,0,0,0,0,0,6.71,6.71,6.71,0,0,0,0,0,0,5.8,1.8,12.86,,,0,0.00%,MAIN,1073055,69320,198,4688036,
