PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,FPTS/$,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH
2861939,"Trevor Lawrence",6100,QB,JAC,BUF,157731,,33.53,21.11,231.99,1.58,0.76,5.39,20.06,0.28,0,0,0,0,18.88,3.1,67.1,24.61,19.17%,MAIN,1110711,50547,73,2861939,18.83,18.83,252.05,1.86,252.05,1.86,20.06,0.28,0,11.82,27.73,18.76,
2861937,"Travis Etienne",6600,RB,JAC,BUF,157731,,0,0,0,0,0,14.73,58.78,0.65,2.71,1.96,14.97,0.13,14.34,2.17,34.3,7.43,8.52%,MAIN,978577,50434,74,2861937,14.27,13.29,73.75,0.78,58.78,0.65,73.75,0.78,0,6.87,24.38,7.48,
8228649,"LeQuint Allen",4000,RB,JAC,BUF,157731,,0,0,0,0,0,0.36,1.39,0.02,0.59,0.41,2.84,0.03,1.13,0.28,1.12,0,0.00%,MAIN,1378840,235590,75,8228649,1.13,0.92,4.23,0.05,1.39,0.02,4.23,0.05,0,0,2.26,0,
8228650,"Bhayshul Tuten",4600,RB,JAC,BUF,157731,,0,0,0,0,0,4.98,17.4,0.22,0.83,0.56,4.24,0.04,4.25,0.92,4.26,0.2,0.05%,MAIN,1327169,175611,76,8228650,4.22,3.94,21.64,0.26,17.4,0.22,21.64,0.26,0,0.89,11.69,0.22,
982261,"Jakobi Meyers",5500,WR,JAC,BUF,157731,,0,0,0,0,0,0.17,0.67,0.01,7.94,5.13,54.56,0.35,13.01,2.37,45.16,21.69,19.28%,MAIN,880151,53528,77,982261,12.98,10.41,55.23,0.36,0.67,0.01,55.23,0.36,0,6.8,22.33,13.32,
2862095,"Dyami Brown",3000,WR,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.03,0.02,0.2,0,0.04,0.01,,0.02,0.01%,MAIN,1107878,51950,78,2862095,0.04,0.03,0.2,0,0,0,0.2,0,0,0,0.08,,
4687830,"Parker Washington",5000,WR,JAC,BUF,157731,,0,0,0,0,0,0.35,0.6,0.02,7.98,5.05,58.88,0.35,13.57,2.71,39.34,14.28,11.17%,MAIN,1229074,137499,79,4687830,13.54,11.01,59.48,0.37,0.6,0.02,59.48,0.37,0,6.92,23.99,9.94,
6228100,"Brian Thomas",4700,WR,JAC,BUF,157731,,0,0,0,0,0,0,0,0,6.06,3.64,46.59,0.27,10.06,2.14,32.02,7.49,4.87%,MAIN,1286064,169826,80,6228100,10.04,8.22,46.59,0.27,0,0,46.59,0.27,0,4.55,18.75,7.84,
36825,"Tim Patrick",3100,WR,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.6,0.38,4.42,0.03,1,0.32,2.18,0.1,0.02%,MAIN,838179,33718,81,36825,1,0.81,4.42,0.03,0,0,4.42,0.03,0,0,2,0.02,
37055,"Johnny Mundt",2500,TE,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.23,0.16,1.34,0.01,0.35,0.14,1.92,0.05,0.02%,MAIN,740704,33799,82,37055,0.35,0.27,1.34,0.01,0,0,1.34,0.01,0,0,0.7,0,
2861751,"Quintin Morris",2500,TE,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0.47,0.33,2.94,0.03,0.8,0.32,3.58,0.13,0.04%,MAIN,1059680,50431,83,2861751,0.8,0.63,2.94,0.03,0,0,2.94,0.03,0,0,1.6,0.12,
4687831,"Brenton Strange",3900,TE,JAC,BUF,157731,,0,0,0,0,0,0,0,0,6.08,4.13,40.94,0.34,10.31,2.64,45.44,12.31,14.42%,MAIN,1164940,137486,84,4687831,10.27,8.2,40.94,0.34,0,0,40.94,0.34,0,4.41,19.54,20.24,
6228098,"Cam Little",,K,JAC,BUF,157731,,0,0,0,0,0,0,0,0,0,0,0,0,8.92,21,,0,0.00%,MAIN,1290109,169682,85,6228098,8.92,8.92,0,0,0,0,0,0,7.8,3.98,15.07,,
18417,"Buffalo Bills",3000,DST,BUF,JAC,157731,,0,0,0,0,0,0,0,0,0,0,0,0,5.89,1.96,52.46,7.14,7.57%,MAIN,324,8466,86,18417,5.89,5.89,0,0,0,0,0,0,0,1.08,12.15,10.94,
1849725,"Justin Herbert",5800,QB,LAC,NEP,157733,,31.7,20.9,227.27,1.42,0.53,7.33,25.98,0.17,0,0,0,0,18.09,3.12,,0,0,MAIN,910562,63756,87,1849725,18.01,18.01,253.25,1.59,253.25,1.59,25.98,0.17,0,11.72,26,
3491783,"Hassan Haskins",4000,RB,LAC,NEP,157733,,0,0,0,0,0,0.84,2.43,0.03,0.09,0.07,0.52,0,0.54,0.14,0.4,0,0.00%,MAIN,1130230,55008,88,3491783,0.54,0.5,2.95,0.03,2.43,0.03,2.95,0.03,0,0,1.08,0,
6228203,"Kimani Vidal",4700,RB,LAC,NEP,157733,,0,0,0,0,0,5.56,21.55,0.19,1.85,1.27,11.41,0.07,6.1,1.3,5.42,0.14,0.05%,MAIN,1214824,139628,89,6228203,6.08,5.44,32.96,0.26,21.55,0.19,32.96,0.26,0,2.37,14.08,0.16,
8217247,"Omarion Hampton",6200,RB,LAC,NEP,157733,,0,0,0,0,0,13.72,57.98,0.46,2.54,2.07,13.48,0.09,12.74,2.05,,0,0,MAIN,1398572,237833,90,8217247,12.66,11.62,71.46,0.55,57.98,0.46,71.46,0.55,0,6.5,22.09,
16569,"Keenan Allen",4200,WR,LAC,NEP,157733,,0,0,0,0,0,0,0,0,4.95,3.26,34.94,0.22,8.1,1.93,15.56,0.48,0.39%,MAIN,557210,1013,91,16569,8.08,6.45,34.94,0.22,0,0,34.94,0.22,0,3.35,15.37,1.48,
4687909,"Quentin Johnston",5200,WR,LAC,NEP,157733,,0,0,0,0,0,0,0,0,5.86,3.57,43.43,0.27,9.62,1.85,0.02,0,0.00%,MAIN,1213865,143999,92,4687909,9.6,7.81,43.43,0.27,0,0,43.43,0.27,0,4.45,17.76,0,
