PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID
6078971,"Samuel Hlavaj",7400,G,SVK,TBD,,1207560,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,6078971,0,0,,,,345447,1,0.58,0,246,0
1432388,"Adam Gajan",7400,G,SVK,TBD,,1432388,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1432388,0,0,,,,,1,0.58,0,247,0
,1,2800,W,SVK,TBD,,743270,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,248,"Peter Cehlarik",0
1166646,"Patrik Koch",2900,D,SVK,TBD,,1166646,4,,,0.0004,0.0407,0.0681,0,0,0,0,0,0,0,0.0411,0,0.31,0,5.7,0,,1166646,0.272,0.37,,,,,1,4.21,5.95,249,0.11
1447509,"Stanislav Skorvanek",7400,G,SVK,TBD,,1447509,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447509,0,0,,,,,1,0.58,0,250,0
35895,"Joel Eriksson Ek",5400,C,SWE,TBD,,878051,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35895,0,0,,,,31428,1,1.15,1.15,251,0
34592,"William Nylander",7500,W,SWE,TBD,,831073,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,34592,0,0,,,,30259,1,1.15,1.15,252,0
35951,"Adrian Kempe",5100,W,SWE,TBD,,831097,1,,,0.2666,0.2491,2.1798,0,0,0,0,0,0,0,0.5157,0,7.05,0,16.05,0,,35951,1.41,5.48,12.6,,,31505,1,7.03,9.87,253,1.38
414732,"Rasmus Dahlin",6900,D,SWE,TBD,,1097019,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,414732,0,0,,,,75381,1,1.15,1.15,254,0
35838,"Gustav Forsling",3600,D,SWE,TBD,,831489,1,,,0.0833,0.2518,1.5079,0,0,0,0,0,0,0,0.3351,0,4.34,0,11.52,0,,35838,0.996,3.51,18.9,,,31436,1,5.61,8.03,255,1.21
16681,"Elias Lindholm",4300,C,SWE,TBD,,741408,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,16681,1.145,0.57,15.3,,,30409,1,1.15,1.15,256,0
2296188,"Lucas Raymond",5800,W,SWE,TBD,,1207659,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,2296188,0,0,,,,158681,1,1.15,1.15,257,0
36543,"Rasmus Andersson",5200,D,SWE,TBD,,878174,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,36543,0.557,0.28,17.8,,,30906,1,1.15,1.15,258,0
14335,"Victor Hedman",4700,D,SWE,TBD,,504246,3,,,0.0807,0.3348,1.4824,0,0,0,0,0,0,0,0.4155,0,4.66,0,12.14,0,,14335,0.746,3.68,14,,,30510,1,5.84,8.44,259,0.99
37641,"Jesper Bratt",5300,W,SWE,TBD,,920499,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,37641,0,0,,,,37891,1,1.15,1.15,260,0
14456,"Erik Karlsson",4900,D,SWE,TBD,,456827,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,14456,0,0,,,,30218,1,1.15,1.15,261,0
2033165,"Philip Broberg",3000,D,SWE,TBD,,1172190,2,,,0.055,0.1848,0.9683,0,0,0,0,0,0,0,0.2398,0,2.86,0,8.77,0,,2033165,0.598,2.34,17.7,,,112788,1,4.62,6.6,262,0.95
341532,"Elias Pettersson",5000,C,SWE,TBD,,1057103,3,,,0.1862,0.2512,1.2957,0,0,0,0,0,0,0,0.4374,0,4.85,0,12.53,0,,341532,0.883,3.86,12.8,,,40137,1,6,8.61,263,0.97
14266,"Mika Zibanejad",7700,C,SWE,TBD,,600082,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,14266,0,0,,,,30240,1,1.15,1.15,264,0
17394,"Rickard Rakell",6000,W,SWE,TBD,,600132,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,17394,0,0,,,,30661,1,1.15,1.15,265,0
31730,"Alexander Wennberg",3300,C,SWE,TBD,,741444,4,,,0.0727,0.1768,0.62,0,0,0,0,0,0,0,0.2495,0,2.44,0,8.28,0,,31730,0.356,1.94,14.1,,,30199,1,4.56,6.55,266,0.74
17260,"Gabriel Landeskog",4400,W,SWE,TBD,,600076,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,17260,0,0,,,,30676,1,1.15,1.15,267,0
414832,"Pontus Holmberg",2500,W,SWE,TBD,,1121626,4,,,0.0902,0.13,0.7976,0,0,0,0,0,0,0,0.2202,0,2.62,0,8.9,0,,414832,0.612,2.16,10.8,,,75424,1,4.91,6.96,268,1.05
14425,"Oliver Ekman-Larsson",3300,D,SWE,TBD,,504257,3,,,0.0011,0.004,0.0214,0,0,0,0,0,0,0,0.0051,0,0.06,0,5.45,0,,14425,0.021,0.05,14.1,,,30716,1,4.21,5.95,269,0.02
16769,"Filip Forsberg",7000,W,SWE,TBD,,659855,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,16769,0,0,,,,29956,1,1.15,1.15,270,0
14516,"Jacob Markstrom",8400,G,SWE,TBD,,547717,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,14516,0,0,,,,30346,1,0.58,0,271,0
4665951,"Jesper Wallstedt",8400,G,SWE,TBD,,1262663,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,4665951,0,0,,,,165037,1,0.58,0,272,0
800912,"Filip Gustavsson",8400,G,SWE,TBD,,920363,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,800912,0,0,,,,82896,1,0.58,0,273,0
414801,"Brady Tkachuk",,W,USA,TBD,,1121433,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,20.33,,414801,0,0,,,,75435,1,1.15,1.15,274,
31726,"Jack Eichel",,C,USA,TBD,,878033,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,51.33,,31726,0,0,,,,30269,1,1.15,1.15,275,
415340,"Quinn Hughes",,D,USA,TBD,,1121436,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,26.67,,415340,0,0,,,,75338,1,1.15,1.15,276,
36608,"Charlie McAvoy",,D,USA,TBD,,920223,1,,,0.0646,0.3115,1.1058,0,0,0,0,0,0,0,0.3761,0,3.84,0,10.64,4,,36608,1.365,3.42,16.1,,,32140,1,5.31,7.79,277,
35878,"Matthew Tkachuk",,W,USA,TBD,,920215,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,50.67,,35878,0,0,,,,31481,1,1.15,1.15,278,
2299614,"Brock Faber",,D,USA,TBD,,1248160,2,,,0.0772,0.1958,1.1854,0,0,0,0,0,0,0,0.273,0,3.46,0,9.5,3.67,,2299614,0.496,2.68,18.1,,,158522,1,4.72,6.68,279,
34466,"Jaccob Slavin",,D,USA,TBD,,681436,2,,,0.0485,0.2243,1.1158,0,0,0,0,0,0,0,0.2728,0,3.29,0,9.5,15,,34466,0.48,2.54,15.6,,,30416,1,4.85,6.97,280,
4200335,"Matt Boldy",,W,USA,TBD,,1172193,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,32,,4200335,0,0,,,,163195,1,1.15,1.15,281,
35785,"Auston Matthews",,C,USA,TBD,,920210,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,61,,35785,0,0,,,,31478,1,1.15,1.15,282,
35755,"Jake Guentzel",,W,USA,TBD,,743255,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,33.67,,35755,0,0,,,,31704,1,1.15,1.15,283,
2295911,"Jake Sanderson",,D,USA,TBD,,1248071,3,,,0.0671,0.2196,1.2974,0,0,0,0,0,0,0,0.2867,0,3.7,0,9.98,6.67,,2295911,0.519,2.84,16,,,158608,1,4.91,7.02,284,
31694,"Dylan Larkin",,C,USA,TBD,,831080,3,,,0.1799,0.2102,1.5186,0,0,0,0,0,0,0,0.3901,0,4.94,0,12.48,9,,31694,0.443,3.66,13.1,,,30619,1,5.89,8.35,285,
18974,"Kyle Connor",,W,USA,TBD,,878048,3,,,0.2182,0.2178,1.6169,0,0,0,0,0,0,0,0.436,0,5.48,0,13.65,22.33,,18974,0.244,3.92,14,,,31419,1,6.38,9.03,286,
18975,"Zach Werenski",,D,USA,TBD,,878039,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,6.33,,18975,0,0,,,,31462,1,1.15,1.15,287,
37712,"Tage Thompson",,C,USA,TBD,,920236,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,23.33,,37712,0,0,,,,37836,1,1.15,1.15,288,
1144471,"Jack Hughes",,C,USA,TBD,,1165897,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,7,,1144471,0,0,,,,88357,1,1.15,1.15,289,
18971,"Noah Hanifin",,D,USA,TBD,,878036,4,,,0.0429,0.1448,0.895,0,0,0,0,0,0,0,0.1877,0,2.44,0,8.14,2,,18971,0.412,1.94,14.9,,,30406,1,4.45,6.3,290,
14214,"J.T. Miller",,W,USA,TBD,,600111,4,,,0.164,0.2377,1.1547,0,0,0,0,0,0,0,0.4017,0,4.36,0,11.76,5,,14214,1.551,3.87,13.7,,,30390,1,5.78,8.26,291,
16704,"Brock Nelson",,C,USA,TBD,,550780,4,,,0.2031,0.1922,1.3436,0,0,0,0,0,0,0,0.3953,0,4.77,0,12.67,3,,16704,0.4,3.53,12.7,,,30773,1,6.17,8.73,292,
17392,"Vincent Trocheck",,C,USA,TBD,,607956,5,,,0.0544,0.0959,0.4994,0,0,0,0,0,0,0,0.1503,0,1.69,0,7.27,0,,17392,0.724,1.57,13.6,,,29999,1,4.36,6.22,293
36584,"Clayton Keller",,W,USA,TBD,,920216,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,36584,0.27,0.14,15,,,32089,1,1.15,1.15,294
18811,"Connor Hellebuyck",,G,USA,TBD,,681454,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,18811,0,0,,,,30574,1,0.58,0,295
2575732,"Jeremy Swayman",,G,USA,TBD,,1057221,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,41.33,,2575732,0,0,,,,161755,1,0.58,0,296,
1279980,"Jake Oettinger",,G,USA,TBD,,1057135,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1279980,0,0,,,,92109,1,0.58,0,297
4601328,"Jackson LaCombe",,D,USA,TBD,,1172231,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,4601328,0.929,0.46,19.2,,,263305,1,1.15,1.15,298
,1,2,3,4,5,6,,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
