PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FPTS/$,SDK,SFD,REFID,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME
18556,"Josh Manson",2800,D,COL,UTA,8402920,612926,2,,,0.0624,0.2271,1.1718,1.3173,0,0,0,0,0,0,0.2895,0,5.78,2.06,5.06,7.2,102,0.54,12.26,0,,18556,2.225,4.88,17.1,176,2155,30652,1
16784,"Luke Glendening",2500,C,NJD,NYI,8402860,656728,4,,,0.0572,0.0655,0.5632,0.6409,0,0,0,0,0,0,0.1227,0,2.74,1.1,4.31,6.05,103,0,8.26,0,,16784,1.06,2.34,10.1,155,1979,30617,0
2299614,"Brock Faber",4800,D,MIN,NSH,8402850,1248160,1,2,,0.1291,0.38,1.7946,1.7793,0,0,0,0,0.0258,0.0627,0.5091,0.0885,9.05,1.89,6.43,9.25,104,2.39,17.28,4.3,,2299614,0.697,6.26,23.9,178,1938,158522,1,
37731,"Carson Soucy",2500,D,NYR,WSH,8402790,744948,2,,,0.0549,0.1506,0.928,1.6688,0,0,0,0,0,0,0.2055,0,5.57,2.23,4.77,6.64,105,0.63,11.68,0.3,,37731,1.638,4.35,18.7,157,2059,37877,0,
2298811,"Emil Andrae",2700,D,PHI,CHI,8402940,1248171,2,,,0.0385,0.2037,0.9082,0.9522,0,0,0,0,0,0,0.2422,0,4.34,1.61,4.91,7.05,106,0,10.62,0,,2298811,1.171,3.49,16.9,158,2229,158533,0
2295722,"Alexis Lafreniere",3600,W,NYR,WSH,8402790,1207493,1,2,,0.2519,0.2954,1.9132,0.4513,0,0,0,0,0.0441,0.0624,0.5473,0.1065,7.46,2.07,6.62,9.4,107,0.6,15.93,1.3,,2295722,1.39,5.81,17.7,157,2059,158562,0,
31687,"Linus Ullmark",7900,G,OTT,BUF,8402870,681544,,,C,0,0,0,0,0.6,22.2301,2.8516,0.0672,0,0,0,0,10.3,1.3,7.43,9.73,108,2.6,19.81,1,,31687,0,8.38,,163,2050,31109,1,
4784123,"Nikolas Matinpalo",2500,D,OTT,BUF,8402870,1447084,3,,,0.0295,0.136,0.777,0.9492,0,0,0,0,0,0,0.1655,0,3.72,1.49,4.53,6.39,109,0,9.52,0,,4784123,0.965,2.93,14.7,163,2050,265876,1
34830,"Sam Carrick",2500,W,NYR,WSH,8402790,555803,4,,,0.0836,0.1092,0.9259,0.4835,0,0,0,0,0,0,0.1928,0,3.48,1.39,4.97,7.02,110,0,9.84,0,,34830,1.482,3.09,10.6,157,2059,30262,0
17151,"David Perron",3200,W,OTT,BUF,8402870,392970,2,2,,0.2326,0.312,1.4822,0.3358,0,0,0,0,0.0675,0.0848,0.5446,0.1523,6.45,2.02,6.75,9.69,111,0,15.09,2,,17151,1.453,5.26,14.2,163,2050,30170,1,
18658,"John Klingberg",4200,D,SJS,VGK,8403010,555748,1,1,,0.0966,0.3727,1.4849,1.6158,0,0,0,0,0.0389,0.1087,0.4693,0.1476,7.85,1.87,6.36,9.19,112,1.26,15.99,2.3,,18658,0.994,5.74,21.7,184,1950,30527,0,
18503,"Jonathan Drouin",4000,W,NYI,NJD,8402860,741406,2,1,,0.1789,0.4891,1.6101,0.4435,0,0,0,0,0.0538,0.1781,0.668,0.2319,7.32,1.83,6.85,10.05,113,0.22,16.09,0,,18503,0.534,5.47,17.9,156,2135,30507,1
34482,"Juuse Saros",7100,G,NSH,MIN,8402850,744805,,,B,0,0,0,0,0.3937,25.0954,3.427,0.0356,0,0,0,0,9.74,1.37,8.58,10.8,114,0.85,20.72,2.3,,34482,0,7.14,,173,1959,29995,0,
2295913,"Ridly Greig",2900,C,OTT,BUF,8402870,1248095,3,,,0.2004,0.2425,1.5982,0.6181,0,0,0,0,0,0,0.4429,0,6.46,2.23,6.41,9.07,115,0,14.66,1.7,,2295913,1.786,5.28,16.6,163,2050,158610,1,
2296497,"Quinton Byfield",4200,C,LAK,SEA,8402910,1207494,2,2,,0.2516,0.4343,2.1401,0.4328,0,0,0,0,0.034,0.0637,0.6859,0.0977,8.57,2.04,7.16,10.26,116,1.15,17.73,5.3,,2296497,0.996,6.37,19,182,2054,158524,1,
17253,"Vladimir Tarasenko",3900,W,MIN,NSH,8402850,550766,3,2,,0.2328,0.3242,1.6477,0.4348,0,0,0,0,0.0424,0.0576,0.557,0.1,6.95,1.78,6.75,9.7,117,0,15.59,0.3,,17253,0.83,5.24,13.1,178,1938,30570,1,
17340,"Colton Sissons",2500,C,VGK,SJS,8403010,660799,4,,,0.1226,0.1731,1.1228,0.6974,0,0,0,0,0,0,0.2957,0,4.8,1.92,5.2,7.36,118,0,11.46,0,,17340,1.609,4.05,12.7,185,180961,29962,1
17030,"Brayden McNabb",3300,D,VGK,SJS,8403010,568608,1,,,0.0496,0.2475,1.1902,2.4509,0,0,0,0,0,0,0.2971,0,8.05,2.44,5.45,7.6,119,2.4,15.03,5.3,,17030,1.963,5.91,21.2,185,180961,29927,1,
16713,"Seth Jones",4400,D,FLA,CAR,8402830,741407,2,1,,0.0888,0.438,1.6236,1.8517,0,0,0,0,0.0399,0.1611,0.5268,0.201,8.8,2,6.45,9.29,120,2.12,17.06,5,,16713,1.262,6.49,23.7,166,2047,30026,0,
2295667,"Dawson Mercer",4200,W,NJD,NYI,8402860,1207495,1,2,,0.2601,0.279,1.7402,0.6641,0,0,0,0,0.0259,0.0337,0.5391,0.0596,7.5,1.79,7.13,10.1,121,0.11,16.63,0,,2295667,0.559,5.39,17.3,155,1979,158585,0
2295666,"Alexander Holtz",2500,W,VGK,SJS,8403010,1207286,2,2,,0.1725,0.2015,1.7377,0.3345,0,0,0,0,0.0097,0.0129,0.374,0.0226,5.78,2.31,5.98,8.43,122,0,13.43,1.7,,2295666,0.867,4.36,12.6,185,180961,158584,1,
16681,"Elias Lindholm",4700,C,BOS,MTL,8402840,741408,1,1,,0.2454,0.4845,1.8426,0.7041,0,0,0,0,0.0793,0.167,0.7299,0.2463,8.68,1.85,7.36,10.7,123,1.06,18.1,6,,16681,1.259,6.71,17.5,160,2153,30409,1,
2296214,"Yaroslav Askarov",6800,G,SJS,VGK,8403010,1205681,,,C,0,0,0,0,0.3636,27.4988,3.4469,0.0346,0,0,0,0,11.4,1.68,8.56,10.74,124,2.53,22.36,8.7,,2296214,0,8.34,,184,1950,158655,0,
2296463,"Mavrik Bourque",3200,W,DAL,DET,8402810,1248097,1,2,,0.1755,0.2247,1.5297,0.4638,0,0,0,0,0.0204,0.0312,0.4002,0.0516,5.79,1.81,5.91,8.38,125,0,13.35,0,,2296463,0.725,4.33,14.5,181,1954,158700,0
14115,"Jeff Skinner",3400,W,SJS,VGK,8403010,550757,3,2,,0.2359,0.2072,1.8773,0.302,0,0,0,0,0.0394,0.0461,0.4431,0.0855,6.55,1.93,6.46,9.1,126,0,14.82,0.3,,14115,0.541,4.74,12.9,184,1950,30415,0,
6418265,"Sam Dickinson",2500,D,SJS,VGK,8403010,1517421,3,,,0.0392,0.181,0.9861,1.2008,0,0,0,0,0,0,0.2202,0,4.8,1.92,4.84,6.84,127,0,11,0,,6418265,1.061,3.68,15.4,184,1950,449335,0
6894872,"Braeden Bowman",3200,W,VGK,SJS,8403010,1419466,3,2,,0.2062,0.3024,1.6875,0.4647,0,0,0,0,0.023,0.0384,0.5086,0.0614,6.72,2.1,6.82,9.75,128,0,15.45,3.7,,6894872,0.755,5.01,13.8,185,180961,502380,1,
14465,"John Carlson",4700,D,WSH,NYR,8402790,456839,1,2,,0.0989,0.429,1.6509,1.769,0,0,0,0,0.0295,0.0903,0.5279,0.1198,8.74,1.86,6.43,9.25,129,2.08,16.97,2,,14465,0.777,6.18,21.3,168,2232,30360,1,
4200358,"Arber Xhekaj",2500,D,MTL,BOS,8402840,1345074,3,,,0.0303,0.1019,0.7815,0.8444,0,0,0,0,0,0,0.1322,0,3.38,1.35,4.53,6.39,130,0,9.18,0,,4200358,1.889,3.16,12.1,162,2017,166621,0
2299315,"Luke Evangelista",4000,W,NSH,MIN,8402850,1248153,2,1,,0.2139,0.3879,2.2698,0.2677,0,0,0,0,0.0448,0.1025,0.6018,0.1473,7.95,1.99,7.14,10.25,131,0.55,17.09,1.3,,2299315,0.537,5.71,17.1,173,1959,158651,0,
2295850,"Jack Quinn",3100,W,BUF,OTT,8402870,1248076,3,2,,0.2161,0.3124,1.6386,0.4329,0,0,0,0,0.0333,0.0604,0.5285,0.0937,6.73,2.17,6.75,9.7,132,0,15.37,1,,2295850,0.695,5.01,15.2,161,2004,158556,0,
17045,"Dmitry Orlov",3000,D,SJS,VGK,8403010,590259,1,2,,0.0782,0.3154,1.2718,1.2443,0,0,0,0,0.0195,0.0444,0.3936,0.0639,6.35,2.12,5.55,8.02,133,0.6,13.45,0,,17045,1.523,5.04,21.7,184,1950,30157,0
34615,"Connor Brown",3100,W,NJD,NYI,8402860,681515,3,2,,0.1836,0.2538,1.5202,0.5552,0,0,0,0,0.0158,0.0302,0.4374,0.046,6.14,1.98,6.09,8.69,134,0,13.94,0.7,,34615,0.473,4.45,16.8,155,1979,30264,0,
1278918,"Fabian Zetterlund",3500,W,OTT,BUF,8402870,1057171,1,2,,0.261,0.286,2.0794,0.6905,0,0,0,0,0.0503,0.0798,0.547,0.1301,8.18,2.34,7.22,10.17,135,0.7,17.42,10.7,,1278918,1.72,6.4,16.5,163,2050,91992,1,
17212,"Brendan Gallagher",2500,W,MTL,BOS,8402840,555807,4,2,,0.1537,0.1783,1.398,0.3218,0,0,0,0,0.0252,0.0494,0.332,0.0746,4.91,1.96,5.2,7.35,136,0,11.57,0,,17212,0.855,3.82,11.7,162,2017,29796,0
2299078,"Emil Heineman",3800,W,NYI,NJD,8402860,1248154,2,1,,0.313,0.2716,2.2043,0.7411,0,0,0,0,0.0762,0.0733,0.5846,0.1495,8.9,2.34,7.22,10.17,137,1.42,18.14,5.3,,2299078,3.455,7.71,18.5,156,2135,158640,1,
2295723,"Braden Schneider",3500,D,NYR,WSH,8402790,1248088,1,,,0.0677,0.2265,1.3437,2.3083,0,0,0,0,0,0,0.2942,0,8.05,2.3,5.45,7.6,138,2.4,15.03,1.3,,2295723,2.311,6.12,22.2,157,2059,158563,0,
31743,"Chandler Stephenson",3900,C,SEA,LAK,8402910,680757,2,1,,0.1881,0.4465,1.1903,0.7574,0,0,0,0,0.047,0.137,0.6346,0.184,6.99,1.79,6.82,10.03,139,0,15.72,0.3,,31743,0.529,5.22,19.8,1179,182467,30369,0,
1283126,"Eetu Luostarinen",3300,W,FLA,CAR,8402830,1057150,1,2,,0.162,0.3033,1.3414,0.9689,0,0,0,0,0.0225,0.0467,0.4653,0.0692,6.63,2.01,6.29,9.08,140,0.11,14.68,0.7,,1283126,1.962,5.51,17.4,166,2047,91962,0,
992345,"Jack Studnicka",2500,W,FLA,CAR,8402830,1057161,4,,,0.0651,0.0919,0.9071,0.4079,0,0,0,0,0,0,0.157,0,3.08,1.23,4.49,6.33,141,0,8.83,0,,992345,0.985,2.57,8.3,166,2047,82493,0
6058435,"Collin Graf",3500,W,SJS,VGK,8403010,1507765,1,2,,0.223,0.2814,1.5222,0.7889,0,0,0,0,0.0261,0.0481,0.5044,0.0742,7.03,2.01,6.61,9.4,142,0.18,15.49,0,,6058435,1.023,5.32,18.4,184,1950,344685,0
1283254,"Logan Thompson",8000,G,WSH,NYR,8402790,1139760,,,C,0,0,0,0,0.6078,21.9683,2.4691,0.0945,0,0,0,0,11.48,1.44,7.43,9.73,143,3.78,20.99,5.7,,1283254,0,9.42,,168,2232,82970,1,
4904965,"Denver Barkey",2500,W,PHI,CHI,8402940,1453172,2,2,,0.1939,0.2495,1.7542,0.4908,0,0,0,0,0.0393,0.0579,0.4434,0.0972,6.5,2.6,5.99,8.44,144,0.29,14.17,9.3,,4904965,1.235,5.07,15.4,158,2229,260542,0,
10148334,"Max Shabanov",3300,W,NYI,NJD,8402860,1349311,3,2,,0.1479,0.2388,1.2762,0.407,0,0,0,0,0.0228,0.0415,0.3867,0.0643,5.12,1.55,5.38,7.67,145,0,12.01,0,,10148334,0.825,3.97,13.4,156,2135,624202,1
2299379,"Yan Kuznetsov",2900,D,CGY,EDM,8402880,1248166,2,,,0.0414,0.1802,0.7385,1.5836,0,0,0,0,0,0,0.2216,0,5.16,1.78,4.9,6.9,146,0.08,11.43,0,,2299379,1.481,4.03,20.2,175,2134,158625,0
2296056,"Hendrix Lapierre",2500,C,WSH,NYR,8402790,1248089,4,,,0.0732,0.1851,0.7796,0.4,0,0,0,0,0,0,0.2583,0,3.41,1.36,4.61,6.6,147,0,9.31,0,,2296056,0.662,2.69,9.5,168,2232,158581,1
4904968,"Matvei Michkov",4100,W,PHI,CHI,8402940,1338014,3,2,,0.2622,0.3421,2.0917,0.2436,0,0,0,0,0.0734,0.0885,0.6043,0.1619,7.79,1.9,7.36,10.46,148,0.17,17.21,1.7,,4904968,0.517,5.62,14.3,158,2229,260577,0,
6417759,"Artyom Levshunov",3000,D,CHI,PHI,8402940,1517413,2,1,,0.0787,0.3875,1.491,1.0717,0,0,0,0,0.0309,0.0769,0.4662,0.1078,6.77,2.26,5.86,8.55,149,0.7,14.27,10.3,,6417759,1.39,5.33,21,170,2205,449323,1,
5274485,"Ethen Frank",3100,W,WSH,NYR,8402790,1418688,3,2,,0.1725,0.2135,1.344,0.5391,0,0,0,0,0.033,0.0456,0.386,0.0786,5.53,1.78,5.86,8.34,150,0,13.03,0.7,,5274485,0.843,4.23,12.4,168,2232,246121,1,
17222,"James van Riemsdyk",3100,W,DET,DAL,8402810,392943,4,1,,0.24,0.2946,1.8159,0.3515,0,0,0,0,0.0807,0.1057,0.5346,0.1864,7.02,2.26,6.62,9.39,151,0.16,15.49,1.3,,17222,0.522,5.14,14.8,172,2075,29821,1,
5273945,"Brennan Othmann",2500,W,NYR,WSH,8402790,1321470,4,,,0.0754,0.1144,0.915,0.3872,0,0,0,0,0,0,0.1898,0,3.26,1.3,4.47,6.32,152,0,8.98,0,,5273945,1.229,2.83,9.8,157,2059,164989,0
9011929,"Matthew Schaefer",5800,D,NYI,NJD,8402860,1562161,1,1,,0.1991,0.4669,2.8331,1.7058,0,0,0,0,0.088,0.1064,0.666,0.1944,11.86,2.04,7.43,10.55,153,4.16,21.37,5,,9011929,0.982,8.19,25,156,2135,622914,1,
36270,"Matt Grzelcyk",2500,D,CHI,PHI,8402940,680847,2,2,,0.0486,0.3018,1.2747,1.0204,0,0,0,0,0.0128,0.0435,0.3504,0.0563,5.63,2.25,5.49,7.96,154,0,12.66,0,,36270,0.836,4.24,20.5,170,2205,31824,1
2298879,"Mason Lohrei",2800,D,BOS,MTL,8402840,1248178,3,2,,0.0535,0.3074,0.9073,1.0572,0,0,0,0,0.0162,0.0556,0.3609,0.0718,5.19,1.85,5.41,7.9,155,0,12.11,0,,2298879,0.596,3.85,16.3,160,2153,158578,1
34441,"Adam Pelech",3200,D,NYI,NJD,8402860,680616,2,,,0.0686,0.2781,1.7784,1.9224,0,0,0,0,0,0,0.3467,0,8.21,2.57,5.64,7.91,156,2.37,15.43,4.3,,34441,1.23,5.84,22,156,2135,30063,1,
16714,"Mattias Ekholm",3900,D,EDM,CGY,8402880,595927,1,2,,0.1146,0.3144,1.8298,1.5527,0,0,0,0,0.0148,0.0204,0.429,0.0352,8.16,2.09,6.16,8.76,157,1.78,16.04,2,,16714,1.183,5.94,20.5,177,1953,30023,1,
35789,"Trevor Moore",3300,W,LAK,SEA,8402910,925180,1,,,0.231,0.266,2.011,0.5502,0,0,0,0,0,0,0.497,0,7.45,2.26,6.73,9.48,158,0.48,16.06,4.7,,35789,0.963,5.49,16,182,2054,31532,1,
1286332,"Mark Kastelic",2800,W,BOS,MTL,8402840,1078261,3,,,0.1505,0.1483,1.3817,0.7347,0,0,0,0,0,0,0.2988,0,5.39,1.93,5.1,7.13,159,0.11,11.92,0,,1286332,2.935,5.08,13.7,160,2153,92008,1
10148211,"Adam Engstrom",2500,D,MTL,BOS,8402840,1395050,2,,,0.0225,0.117,0.6462,0.8986,0,0,0,0,0,0,0.1395,0,3.28,1.31,4.5,6.36,160,0,9.04,0,,10148211,0.827,2.56,12.3,162,2017,231503,0
8131982,"Ivan Demidov",4900,W,MTL,BOS,8402840,1425047,2,1,,0.2442,0.4769,1.6735,0.4004,0,0,0,0,0.0715,0.1513,0.7211,0.2228,7.84,1.6,7.34,10.67,161,0.24,17.24,0,,8131982,0.725,5.92,16,162,2017,449321,0
5297439,"Brandt Clarke",3600,D,LAK,SEA,8402910,1321460,2,2,,0.0945,0.323,1.7666,1.515,0,0,0,0,0.0237,0.0537,0.4175,0.0774,7.86,2.18,6.16,8.76,162,1.48,15.74,3.7,,5297439,0.667,5.51,18.2,182,2054,164942,1,
5269556,"Zachary Bolduc",3800,W,MTL,BOS,8402840,1321471,1,2,,0.2551,0.2293,1.6928,0.5089,0,0,0,0,0.0431,0.0424,0.4844,0.0855,6.85,1.8,6.48,9.13,163,0.14,15.14,1.3,,5269556,1.547,5.47,14.5,162,2017,165112,0,
16683,"Mikael Backlund",3300,C,CGY,EDM,8402880,392966,3,2,,0.2301,0.3178,2.2784,0.5262,0,0,0,0,0.0281,0.0505,0.5479,0.0786,8.16,2.47,6.92,9.83,164,0.99,17.02,3.3,,16683,0.708,5.85,18.5,175,2134,29880,0,
4900397,"Bradly Nadeau",2700,W,CAR,FLA,8402830,1453031,4,2,,0.1804,0.2355,1.444,0.48,0,0,0,0,0.0393,0.063,0.4159,0.1023,5.77,2.14,5.91,8.38,165,0,13.33,0.3,,4900397,1.099,4.55,12.9,165,2181,260586,1,
2299314,"Adam Wilsby",2500,D,NSH,MIN,8402850,1248662,2,,,0.0402,0.1652,1.0516,0.9959,0,0,0,0,0,0,0.2054,0,4.46,1.78,4.82,6.8,166,0,10.63,0,,2299314,0.888,3.39,17.2,173,1959,158649,0
133403,"Zach Whitecloud",2700,D,VGK,SJS,8403010,1107555,3,,,0.0529,0.1912,1.0015,1.5666,0,0,0,0,0,0,0.2441,0,5.68,2.1,4.97,6.96,167,0.53,12.04,0.3,,133403,1.767,4.53,18.3,185,180961,39782,1,
2558517,"Trevor Zegras",6200,C,PHI,CHI,8402940,1172191,1,1,,0.2966,0.5194,2.2655,0.3777,0,0,0,0,0.0631,0.1143,0.816,0.1774,9.57,1.54,7.85,11.33,168,1.44,19.62,2.7,,2558517,0.804,6.99,18.3,158,2229,161686,0,
6875967,"Stephen Halliday",2500,C,OTT,BUF,8402870,1395062,4,2,,0.1127,0.1467,1.0107,0.273,0,0,0,0,0.0387,0.0538,0.2594,0.0925,3.71,1.48,4.99,7.03,169,0,10.1,0,,6875967,0.755,2.97,8.4,163,2050,231522,1
37778,"Nicolas Hague",2500,D,NSH,MIN,8402850,1057142,3,,,0.0427,0.1634,1.0434,1.1907,0,0,0,0,0,0,0.2061,0,4.81,1.92,4.82,6.8,170,0,10.98,0,,37778,1.298,3.79,17.7,173,1959,76714,0
917153,"Alexandre Texier",2900,W,MTL,BOS,8402840,1057153,3,,,0.1552,0.1856,1.2586,0.3684,0,0,0,0,0,0,0.3408,0,4.82,1.66,5.2,7.35,171,0,11.48,0,,917153,0.877,3.74,13.2,162,2017,87772,0
1283122,"Morgan Geekie",6600,W,BOS,MTL,8402840,1057175,1,1,,0.4002,0.3898,2.2634,0.376,0,0,0,0,0.1315,0.1438,0.79,0.2753,9.81,1.49,8.71,12.44,172,0.79,20.96,4.7,,1283122,1.546,7.51,17,160,2153,82840,1,
5250013,"Colton Dach",2500,C,CHI,PHI,8402940,1321681,4,2,,0.1348,0.1846,1.2364,0.3581,0,0,0,0,0.0268,0.0421,0.3194,0.0689,4.58,1.83,5.2,7.35,173,0,11.24,0,,5250013,2.579,4.47,11.9,170,2205,165087,1
7005309,"Oliver Kapanen",4400,C,MTL,BOS,8402840,1321692,2,2,,0.255,0.2531,1.7961,0.7366,0,0,0,0,0.0375,0.0455,0.5081,0.083,7.54,1.71,6.65,9.43,174,0.65,16.05,1,,7005309,0.657,5.45,16.4,162,2017,165003,0,
1279263,"Cale Fleury",2500,D,SEA,LAK,8402910,1057197,3,2,,0.041,0.1558,1.1281,1.5911,0,0,0,0,0.0169,0.0366,0.1968,0.0535,5.64,2.26,4.81,6.67,175,0.66,11.8,0,,1279263,1.394,4.31,16.1,1179,182467,83333,0
6161193,"Nikita Grebenkin",2500,W,PHI,CHI,8402940,1361392,4,,,0.0878,0.142,0.7534,0.3006,0,0,0,0,0,0,0.2298,0,3.12,1.25,4.92,6.97,176,0,9.42,0,,6161193,1.404,2.85,10.6,158,2229,231516,0
5284135,"Marc Gatcomb",2500,W,NYI,NJD,8402860,1418856,4,,,0.1257,0.0973,0.9444,0.4936,0,0,0,0,0,0,0.223,0,3.82,1.53,4.97,7.02,177,0,10.18,0,,5284135,2.817,3.99,10.2,156,2135,246325,1
1286329,"Parker Kelly",2500,W,COL,UTA,8402920,1078252,4,,,0.1086,0.1186,0.9963,0.6801,0,0,0,0,0,0,0.2272,0,4.18,1.67,5.01,7.06,178,0,10.59,0,,1286329,1.806,3.71,11.5,176,2155,82899,1
37681,"Martin Necas",6500,W,COL,UTA,8402920,1057110,1,1,,0.3876,0.6689,2.3139,0.356,0,0,0,0,0.1367,0.2352,1.0565,0.3719,11.23,1.73,9.09,13.24,179,1.81,22.87,5,,37681,0.972,8.34,20,176,2155,37907,1,
671953,"Drake Batherson",6100,W,OTT,BUF,8402870,1057231,2,1,,0.3212,0.5213,2.2966,0.3863,0,0,0,0,0.1042,0.2189,0.8425,0.3231,9.9,1.62,8.67,12.57,180,0.92,21,1.3,,671953,1.59,7.65,18.6,163,2050,82907,1,
4200012,"Dylan Guenther",6400,W,UTA,COL,8402920,1321462,2,1,,0.314,0.3898,2.7663,0.5778,0,0,0,0,0.099,0.1297,0.7038,0.2287,10.3,1.61,7.84,11.08,181,2.18,20.34,0,,4200012,0.855,7.33,16.6,183,2005,165064,0
4900561,"Nate Danielson",2500,C,DET,DAL,8402810,1453000,3,2,,0.1194,0.1729,1.1551,0.3325,0,0,0,0,0.0262,0.042,0.2923,0.0682,4.22,1.69,5.15,7.32,182,0,10.81,0,,4900561,0.635,3.25,11,172,2075,260555,1
37639,"Nico Hischier",6300,C,NJD,NYI,8402860,1057099,1,1,,0.323,0.4634,2.4305,0.7785,0,0,0,0,0.0773,0.112,0.7864,0.1893,10.51,1.67,8.5,12.17,183,1.7,21.39,1.7,,37639,0.716,7.45,19.8,155,1979,37901,0,
4904615,"Emmitt Finnie",3600,W,DET,DAL,8402810,1453286,1,2,,0.2085,0.2941,1.7848,0.6339,0,0,0,0,0.0302,0.049,0.5026,0.0792,7.15,1.99,6.65,9.43,184,0.26,15.66,0.3,,4904615,1.613,5.69,17.2,172,2075,278331,1,
35856,"Keegan Kolesar",2500,W,VGK,SJS,8403010,878190,4,,,0.0949,0.1815,0.9506,0.498,0,0,0,0,0,0,0.2764,0,4,1.6,5.12,7.29,185,0,10.55,0,,35856,2.537,4.01,10.5,185,180961,30467,1
2298912,"JJ Peterka",5300,W,UTA,COL,8402920,1207612,1,1,,0.2947,0.3758,2.2841,0.3307,0,0,0,0,0.0755,0.111,0.6705,0.1865,8.74,1.65,7.6,10.88,186,0.87,18.47,1.3,,2298912,0.51,6.23,18.6,183,2005,158555,0,
4200335,"Matt Boldy",7800,W,MIN,NSH,8402850,1172193,2,1,,0.5049,0.6284,3.1866,0.7143,0,0,0,0,0.1562,0.2426,1.1333,0.3988,14.39,1.84,10.03,14.34,187,4,27.23,9.7,,4200335,0.683,9.98,20,178,1938,163195,1,
17146,"Brandon Saad",2700,W,VGK,SJS,8403010,607591,4,,,0.2055,0.203,1.5473,0.3045,0,0,0,0,0,0,0.4085,0,5.71,2.11,6.39,9.05,188,0,13.89,0.3,,17146,0.326,4.06,12.4,185,180961,31002,1,
36276,"Liam O'Brien",2500,W,UTA,COL,8402920,849162,4,,,0.0573,0.0767,0.8204,0.4245,0,0,0,0,0,0,0.134,0,2.83,1.13,4.3,6.03,189,0,8.33,0,,36276,2.267,3.03,9.1,183,2005,30366,0
2575732,"Jeremy Swayman",7800,G,BOS,MTL,8402840,1057221,,,C,0,0,0,0,0.5455,22.1706,2.9169,0.0626,0,0,0,0,9.81,1.26,8.12,10.37,190,1.4,20.2,2,,2575732,0,7.82,,160,2153,161755,1,
414800,"Jacob Bernard-Docker",2500,D,DET,DAL,8402810,1121472,3,,,0.0324,0.1183,0.8677,1.3389,0,0,0,0,0,0,0.1507,0,4.5,1.8,4.68,6.54,191,0,10.49,0,,414800,0.906,3.33,13.9,172,2075,75434,1
37779,"Nick Suzuki",6500,C,MTL,BOS,8402840,1057111,1,1,,0.3515,0.6746,2.1304,0.7526,0,0,0,0,0.1099,0.2769,1.0261,0.3868,11.26,1.73,9.03,13.19,192,1.9,22.82,4,,37779,0.818,8.29,20.7,162,2017,40159,0,
1278929,"Jesper Boqvist",2500,W,FLA,CAR,8402830,1057144,3,2,,0.1358,0.1965,1.0326,0.4817,0,0,0,0,0.0249,0.0416,0.3323,0.0665,4.53,1.81,5.16,7.33,193,0,11.13,0,,1278929,1.893,4.09,13,166,2047,91999,0
186959,"Eric Robinson",2500,W,CAR,FLA,8402830,1111033,3,,,0.1469,0.1716,1.2027,0.2705,0,0,0,0,0,0,0.3185,0,4.43,1.77,5.2,7.35,194,0,11.09,0.3,,186959,1.581,3.83,12.9,165,2181,39785,1,
5245889,"Fedor Svechkov",2500,C,NSH,MIN,8402850,1321474,3,,,0.1071,0.1681,1.1366,0.3945,0,0,0,0,0,0,0.2752,0,4.16,1.66,5.15,7.31,195,0,10.75,0,,5245889,0.791,3.24,12.4,173,1959,165078,0
2301907,"Matt Rempe",2500,W,NYR,WSH,8402790,1249721,4,,,0.0716,0.0833,0.6775,0.3281,0,0,0,0,0,0,0.1549,0,2.61,1.04,4.41,6.27,196,0,8.25,0,,2301907,2.049,2.79,8.5,157,2059,158559,0
4904466,"Nick Lardis",2600,W,CHI,PHI,8402940,1453133,2,1,,0.1968,0.2444,1.5052,0.323,0,0,0,0,0.053,0.0771,0.4412,0.1301,5.81,2.23,5.91,8.37,197,0,13.37,0.7,,4904466,1.284,4.69,13.4,170,2205,263552,1,
4905196,"Hunter Brzustewicz",2500,D,CGY,EDM,8402880,1453144,3,2,,0.0435,0.2086,1.0003,0.9942,0,0,0,0,0.0149,0.0402,0.2521,0.0551,4.63,1.85,5,7.13,198,0,11.03,0,,4905196,0.894,3.56,15,175,2134,260548,0
1283986,"Jordan Spence",2700,D,OTT,BUF,8402870,1172292,2,,,0.0546,0.2807,1.1343,0.9236,0,0,0,0,0,0,0.3353,0,5.17,1.91,5.15,7.44,199,0,11.76,0.3,,1283986,1.113,4.06,16.9,163,2050,91920,1,
4200287,"Spencer Knight",7300,G,CHI,PHI,8402940,1172194,,,C,0,0,0,0,0.4854,23.5428,2.8515,0.0662,0,0,0,0,10.82,1.48,7.94,10.19,200,2.59,20.98,5.3,,4200287,0,8.48,,170,2205,162807,1,
1144519,"Kaapo Kakko",3000,W,SEA,LAK,8402910,1166551,1,2,,0.2049,0.2711,1.5937,0.4367,0,0,0,0,0.0375,0.0558,0.476,0.0933,6.34,2.11,6.55,9.34,201,0,14.72,0,,1144519,0.773,4.78,17.1,1179,182467,88355,0
