PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,EVEN_STRENGTH,POWER_PLAY,GOALIE_STATUS,G,AST,SOG,BLK,W,SV,GA,SO,PPG,PPA,PTS,PPPTS,FPTS,FLOOR,CEIL,POWN,SDPARTNERID,RGID,HITS,UD,TOI,TEAM_ID,CORE_TEAM,CORE_ID,HOME,SDK,SFD,REFID,OWNERSHIP
2296121,"Lukas Reichel",,C,GER,FRA,,1207613,2,1,,0.3271,0.5298,2.5564,0,0,0,0,0,0.0967,0.1652,0.8569,0.2619,9.81,0.75,21.01,3,,2296121,0.621,7.08,22.5,,,158662,1,8.75,12.63,126,
1166562,"Fabio Wagner",,D,GER,FRA,,1166562,1,,,0.0827,0.2508,1.5057,0,0,0,0,0,0,0,0.3335,0,4.29,0,11.47,0.67,,1166562,0,3.01,,,,,1,5.61,8.03,127,
1283476,"Moritz Seider",,D,GER,FRA,,1166563,1,1,,0.2091,0.8391,3.5064,0,0,0,0,0,0.1098,0.4376,1.0482,0.5474,12.35,3.15,23.72,14.33,,1283476,2.654,9.72,105.4,,,92082,1,8.88,12.97,128,
555780,"Dominik Kahun",,W,GER,FRA,,1096972,3,2,,0.2006,0.2248,1.4733,0,0,0,0,0,0,0,0.4254,0,5.13,0,13.3,3.67,,555780,0,3.58,,,,,1,6.38,9.03,129,
31846,"Leon Draisaitl",,C,GER,FRA,,831068,1,1,,1.0295,1.5034,4.5103,0,0,0,0,0,0.3961,0.4792,2.5329,0.8753,26.24,11.59,44.34,12.67,,31846,0.629,17.45,40,,,30849,1,14.14,20.3,130,
2298912,"JJ Peterka",,W,GER,FRA,,1207612,2,1,,0.6436,0.7982,3.8063,0,0,0,0,0,0.1949,0.2924,1.4418,0.4873,16.84,5.27,31.14,10.67,,2298912,0.476,11.34,31.9,,,158555,1,11.17,15.9,131,
2295912,"Tim Stuetzle",,C,GER,FRA,,1207614,2,1,,0.6605,1.0882,3.8405,0,0,0,0,0,0.2007,0.5538,1.7487,0.7545,18.76,5.93,34.61,8.33,,2295912,1.505,13.29,36.4,,,158609,1,12.38,17.82,132,
10240575,"Wojciech Stachowiak",,W,GER,FRA,,1447405,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,10240575,0,0,,,,658740,1,1.15,1.15,133,39
1096961,"Jonas Muller",,D,GER,FRA,,1096961,2,,,0.0653,0.1981,1.1897,0,0,0,0,0,0,0,0.2634,0,3.36,0,9.4,0.33,,1096961,0,2.37,,,,,1,4.72,6.68,134,
1510783,"Lukas Kalble",,D,GER,FRA,,1510783,3,2,,0.0588,0.1783,1.0704,0,0,0,0,0,0,0,0.2371,0,3.02,0,9,0,,1510783,0,2.14,,,,,1,4.67,6.64,135,39
1057753,"Leon Gawanke",,D,GER,FRA,,1057753,3,2,,0.0019,0.2855,0.281,0,0,0,0,0,0.0007,0.0589,0.2874,0.0596,1.87,0,8.18,0,,1057753,1.07,2,,,,,1,4.93,7.24,136,39
1447406,"Parker Tuomie",,W,GER,FRA,,1447406,3,,,0.1695,0.1899,1.2448,0,0,0,0,0,0,0,0.3594,0,4.31,0,11.57,0,,1447406,0,3.02,,,,,1,5.67,8.02,137,39
10239700,"Josh Samanski",,C,GER,FRA,,1262730,1,2,,0.3513,0.5481,2.6911,0,0,0,0,0,0.0461,0.0852,0.8994,0.1313,10.39,1.33,21.59,6.33,,10239700,1.472,7.79,20.2,,,658733,1,8.75,12.63,138,
878356,"Frederik Tiffels",,W,GER,FRA,,878356,1,2,,0.2673,0.2995,1.9626,0,0,0,0,0,0,0,0.5668,0,6.93,0,16.11,0,,878356,0,4.76,,,,,1,7.17,10.12,139,39
2075138,"Nico Sturm",,C,GER,FRA,,1163937,4,,,0.2244,0.2894,1.6976,0,0,0,0,0,0,0,0.5138,0,6.04,0,14.49,0.67,,2075138,1.308,4.86,20.1,,,87741,1,6.6,9.37,140,
18640,"Tobias Rieder",,W,GER,FRA,,610628,4,,,0.1353,0.1517,0.9939,0,0,0,0,0,0,0,0.287,0,3.42,0,9.74,1,,18640,0,2.41,,,,,1,4.94,6.99,141,
1364046,"Korbinian Geibel",,D,GER,FRA,,1364046,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1364046,0,0,,,,,1,1.15,1.15,142,39
1385524,"Alexander Ehl",,W,GER,FRA,,1385524,4,,,0.1467,0.1643,1.0771,0,0,0,0,0,0,0,0.311,0,3.71,0,10.28,1.33,,1385524,0,2.61,,,,,1,5.13,7.3,143,
1121640,"Justin Schutz",,W,GER,FRA,,1121640,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1121640,0,0,,,,,1,1.15,1.15,144,39
789618,"Mathias Niederberger",,G,GER,FRA,,789618,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,789618,0,0,,,,,1,0.58,0,145,39
1447404,"Maximilian Franzreb",,G,GER,FRA,,1447404,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447404,0,0,,,,,1,0.58,0,146,39
1385992,"Kai Wissmann",,D,GER,FRA,,1385992,2,,,0.0662,0.2007,1.2049,0,0,0,0,0,0,0,0.2669,0,3.41,0,9.69,1,,1385992,0,2.4,,,,,1,4.91,7.02,147,
1166565,"Marc Michaelis",,W,GER,FRA,,1166565,3,,,0.1784,0.1999,1.3102,0,0,0,0,0,0,0,0.3783,0,4.54,0,11.8,1,,1166565,0,3.18,,,,,1,5.67,8.02,148,
1096964,"Moritz Muller",,D,GER,FRA,,1096964,4,,,0.0151,0.0457,0.2745,0,0,0,0,0,0,0,0.0608,0,0.77,0,6.16,0,,1096964,0,0.55,,,,,1,4.21,5.95,149,39
17059,"Philipp Grubauer",,G,GER,FRA,,555124,,,B,0,0,0,0,0.8621,21.415,1.9394,0.143,0,0,0,0,14.05,7.25,22.45,7.33,,17059,0,12.2,,,,30350,1,6.56,9.05,150,
736309,"Thomas Larkin",2900,D,ITA,SUI,,736309,1,2,,0.0305,0.1117,0.8996,0,0,0,0,0,0,0,0.1422,0,2.18,0,7.88,0,,736309,0,1.53,,,,,1,4.45,6.3,151,39,2180
1418395,"Cristiano DiGiacinto",3600,W,ITA,SUI,,1418395,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1418395,0,0,,,,,1,1.15,1.15,152,39,0
595856,"Dustin Gazley",4200,W,ITA,SUI,,595856,1,1,,0.1437,0.1945,1.7099,0,0,0,0,0,0,0,0.3382,0,4.87,0,11.71,0,,595856,0,3.35,,,,,1,5.34,7.46,153,39,4870
1166678,"Alex Trivellato",2800,D,ITA,SUI,,1166678,1,,,0.0277,0.1015,0.818,0,0,0,0,0,0,0,0.1292,0,1.98,0,7.64,0,,1166678,0,1.39,,,,,1,4.42,6.27,154,39,1980
878287,"Matthew Bradley",3500,C,ITA,SUI,,878287,1,1,,0.1437,0.1945,1.7099,0,0,0,0,0,0,0,0.3382,0,4.87,0,11.71,0,,878287,0,3.35,,,,,1,5.34,7.46,155,39,4870
1636177,"Mikael Frycklund",3000,C,ITA,SUI,,1636177,2,1,,0.1245,0.1685,1.4816,0,0,0,0,0,0,0,0.293,0,4.19,0,10.92,0,,1636177,0,2.9,,,,,1,5.26,7.39,156,39,4190
1636178,"Alessandro Segafredo",2800,W,ITA,SUI,,1636178,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1636178,0,0,,,,,1,1.15,1.15,157,39,0
1285372,"Phil Pietroniro",2700,D,ITA,SUI,,1285372,2,,,0.0277,0.1015,0.818,0,0,0,0,0,0,0,0.1292,0,1.98,0,7.64,0,,1285372,0,1.39,,,,,1,4.42,6.27,158,39,1980
1166679,"Luca Zanatta",3200,D,ITA,SUI,,1166679,2,,,0.0277,0.1015,0.818,0,0,0,0,0,0,0,0.1292,0,1.98,0,7.64,0,,1166679,0,1.39,,,,,1,4.42,6.27,159,39,1980
915724,"Alex Petan",3400,C,ITA,SUI,,915724,3,2,,0.1043,0.1411,1.2409,0,0,0,0,0,0,0,0.2454,0,3.49,0,9.93,0,,915724,0,2.43,,,,,1,5.03,7.06,160,39,3490
1636174,"Gregory Di Tomaso",3500,D,ITA,SUI,,1636174,3,1,,0.031,0.1136,0.9152,0,0,0,0,0,0,0,0.1446,0,2.21,0,7.91,0,,1636174,0,1.56,,,,,1,4.45,6.3,161,39,2210
1635099,"Tommy Purdeller",4600,W,ITA,SUI,,1635099,4,2,,0.0861,0.1165,1.0242,0,0,0,0,0,0,0,0.2026,0,2.87,0,9.24,0,,1635099,0,2.01,,,,,1,4.98,7.02,162,39,2870
1285490,"Luca Frigo",2900,W,ITA,SUI,,1285490,3,1,,0.1174,0.1589,1.3969,0,0,0,0,0,0,0,0.2763,0,3.94,0,10.38,0,,1285490,0,2.74,,,,,1,5.03,7.06,163,39,3940
1285368,"Daniel Glira",2500,D,ITA,SUI,,1285368,3,,,0.0248,0.0908,0.7318,0,0,0,0,0,0,0,0.1156,0,1.77,0,7.43,0,,1285368,0,1.24,,,,,1,4.42,6.27,164,39,1770
1385945,"Daniel Mantenuto",2600,C,ITA,SUI,,1385945,3,2,,0.1043,0.1411,1.2409,0,0,0,0,0,0,0,0.2454,0,3.49,0,9.93,0,,1385945,0,2.43,,,,,1,5.03,7.06,165,39,3490
1636175,"Jason Seed",2500,D,ITA,SUI,,1636175,4,,,0.0248,0.0908,0.7318,0,0,0,0,0,0,0,0.1156,0,1.77,0,7.43,0,,1636175,0,1.24,,,,,1,4.42,6.27,166,39,1770
1636176,"Tommaso De Luca",2500,C,ITA,SUI,,1636176,2,,,0.0931,0.126,1.1075,0,0,0,0,0,0,0,0.2191,0,3.1,0,9.47,0,,1636176,0,2.17,,,,,1,4.98,7.02,167,39,3100
1636179,"Marco Zanetti",2700,W,ITA,SUI,,1636179,1,,,0.1201,0.1625,1.4289,0,0,0,0,0,0,0,0.2826,0,4.03,0,10.76,0,,1636179,0,2.8,,,,,1,5.26,7.39,168,39,4030
1166690,"Diego Kostner",2500,W,ITA,SUI,,1166690,4,2,,0.0861,0.1165,1.0242,0,0,0,0,0,0,0,0.2026,0,2.87,0,9.24,0,,1166690,0,2.01,,,,,1,4.98,7.02,169,39,2870
1385947,"Dylan Di Perna",2500,D,ITA,SUI,,1385947,4,,,0.0248,0.0908,0.7318,0,0,0,0,0,0,0,0.1156,0,1.77,0,7.43,0,,1385947,0,1.24,,,,,1,4.42,6.27,170,39,1770
915728,"Nick Saracino",3300,W,ITA,SUI,,915728,2,,,0.0803,0.1087,0.9558,0,0,0,0,0,0,0,0.189,0,2.67,0,8.99,0,,915728,0,1.87,,,,,1,4.94,6.99,171,39,2670
1166695,"Gianluca Vallini",7000,G,ITA,SUI,,1166695,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1166695,0,0,,,,,1,0.58,0,172,39,0
1166687,"Giovanni Morini",2600,W,ITA,SUI,,1166687,4,,,0.0756,0.1023,0.8992,0,0,0,0,0,0,0,0.1779,0,2.51,0,8.21,0,,1166687,0,1.76,,,,,1,4.45,6.3,173,39,2510
1285378,"Damian Clara",7000,G,ITA,SUI,,1285378,,,B,0,0,0,0,0.0909,31.3099,5.1729,0.0027,0,0,0,0,8.44,-2.85,22.39,0,,1285378,0,3.81,,,,,1,10.9,13,174,39,8440
1285489,"Davide Fadani",7000,G,ITA,SUI,,1285489,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1285489,0,0,,,,,1,0.58,0,175,39,0
16699,"Zemgus Girgensons",,W,LAT,SWE,,659858,1,1,,0.1521,0.2089,2.0456,0,0,0,0,0,0.039,0.0641,0.361,0.1031,5.6,0,12.79,16.67,,16699,3.378,5.53,60.2,,,30275,1,5.62,7.85,176,
5273642,"Sandis Vilmanis",,W,LAT,SWE,,1395120,1,,,0.1494,0.214,1.6338,0,0,0,0,0,0,0,0.3634,0,4.89,0,11.83,6,,5273642,1.951,4.36,38.2,,,231612,1,5.42,7.7,177,
1345115,"Eduards Tralmaks",,W,LAT,SWE,,1345115,1,2,,0.1165,0.1516,1.3291,0,0,0,0,0,0,0,0.2681,0,3.79,0,10.23,0,,1345115,0,2.63,,,,,1,5.03,7.06,178,39
5273644,"Uvis Balinskis",,D,LAT,SWE,,906398,1,1,,0.072,0.2584,1.8146,0,0,0,0,0,0.037,0.1404,0.3304,0.1774,4.75,0,11.5,24,,5273644,1.829,4.28,103.9,,,263498,1,5.27,7.51,179,
97295,"Rudolfs Balcers",,W,LAT,SWE,,878308,3,1,,0.1626,0.1794,1.9473,0,0,0,0,0,0.0578,0.0788,0.342,0.1366,5.36,0,12.81,0,,97295,1.338,4.38,,,,39342,1,5.82,8.14,180,39
35769,"Teddy Blueger",,C,LAT,SWE,,660801,2,2,,0.1413,0.3116,1.854,0,0,0,0,0,0.0179,0.0467,0.4529,0.0646,5.7,0,13.28,11.33,,35769,1.912,4.94,62.5,,,32497,1,5.92,8.5,181,
1091873,"Rihards Bukarts",,W,LAT,SWE,,1091873,3,,,0.0905,0.1178,1.033,0,0,0,0,0,0,0,0.2083,0,2.93,0,9.3,0,,1091873,0,2.05,,,,,1,4.98,7.02,182,39
1166708,"Janis Jaks",,D,LAT,SWE,,1166708,2,2,,0.0308,0.1084,0.8708,0,0,0,0,0,0,0,0.1392,0,2.12,0,7.82,4,,1166708,0,1.49,,,,,1,4.45,6.3,183,
386972,"Kaspars Daugavins",,W,LAT,SWE,,386972,2,,,0.0906,0.1178,1.0332,0,0,0,0,0,0,0,0.2084,0,2.93,0,9.3,0,,386972,0,2.05,,,,,1,4.98,7.02,184,39
1395075,"Dans Locmelis",,C,LAT,SWE,,1395075,3,1,,0.1149,0.1495,1.3109,0,0,0,0,0,0,0,0.2644,0,3.73,0,10.17,3.67,,1395075,0,2.6,,,,,1,5.03,7.06,185,
1238977,"Renars Krastenbergs",,W,LAT,SWE,,1238977,2,1,,0.13,0.1691,1.4833,0,0,0,0,0,0,0,0.2991,0,4.24,0,10.97,0,,1238977,0,2.94,,,,,1,5.26,7.39,186,39
1136899,"Roberts Mamcics",,D,LAT,SWE,,1136899,3,,,0.0232,0.0815,0.6551,0,0,0,0,0,0,0,0.1047,0,1.59,0,7.21,0,,1136899,0,1.12,,,,,1,4.39,6.24,187,39
1634825,"Alberts Smits",,D,LAT,SWE,,1634825,3,2,,0.0256,0.0901,0.7243,0,0,0,0,0,0,0,0.1157,0,1.76,0,7.42,0.67,,1634825,0,1.24,,,,,1,4.42,6.27,188,
1403693,"Anri Ravinskis",,W,LAT,SWE,,1403693,4,,,0.0621,0.0808,0.7084,0,0,0,0,0,0,0,0.1429,0,2,0,7.62,1.67,,1403693,0,1.4,,,,,1,4.39,6.24,189,
878189,"Martins Dzierkals",,W,LAT,SWE,,878189,4,,,0.0621,0.0808,0.7084,0,0,0,0,0,0,0,0.1429,0,2,0,7.62,0,,878189,0,1.4,,,,,1,4.39,6.24,190,39
1072015,"Oskars Batna",,C,LAT,SWE,,1072015,4,2,,0.0714,0.0929,0.8144,0,0,0,0,0,0,0,0.1643,0,2.3,0,7.96,3.33,,1072015,0,1.61,,,,,1,4.42,6.27,191,
812950,"Ralfs Freibergs",,D,LAT,SWE,,812950,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,812950,0,0,,,,,1,1.15,1.15,192,39
1345197,"Haralds Egle",,W,LAT,SWE,,1345197,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1345197,0,0,,,,,1,1.15,1.15,193,39
744931,"Kristers Gudlevskis",,G,LAT,SWE,,744931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,744931,0,0,,,,,1,0.58,0,194,39
1279401,"Rodrigo Abols",,C,LAT,SWE,,920579,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1279401,0,0,10.3,,,92052,1,1.15,1.15,195,39
1279875,"Arturs Silovs",,G,LAT,SWE,,1159794,,,B,0,0,0,0,0.16,29.4563,4.5712,0.0073,0,0,0,0,8.87,-2.45,22.86,0,,1279875,0,4.92,,,,91905,1,10.93,13.09,196,39
1139856,"Kristians Rubins",,D,LAT,SWE,,1139856,1,,,0.032,0.1126,0.9043,0,0,0,0,0,0,0,0.1446,0,2.2,0,7.9,0,,1139856,0,1.55,,,,,1,4.45,6.3,197,39
880868,"Elvis Merzlikins",,G,LAT,SWE,,831382,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,17.67,,880868,0,0,,,,87660,1,0.58,0,198,
906205,"Roberts Bukarts",,W,LAT,SWE,,906205,5,,,0.0157,0.0204,0.1789,0,0,0,0,0,0,0,0.0361,0,0.5,0,5.89,0,,906205,0,0.35,,,,,1,4.21,5.95,199,39
905843,"Oskars Cibulskis",,D,LAT,SWE,,905843,4,,,0.0063,0.0222,0.1782,0,0,0,0,0,0,0,0.0285,0,0.43,0,5.82,0,,905843,0,0.3,,,,,1,4.21,5.95,200,39
907606,"Kristaps Roberts Zile",,D,LAT,SWE,,907606,2,,,0.0283,0.0998,0.8016,0,0,0,0,0,0,0,0.1281,0,1.95,0,7.61,0,,907606,0,1.37,,,,,1,4.42,6.27,201,39
1385719,"Andrea Glauser",,D,SUI,ITA,,1385719,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1385719,0,0,,,,,1,1.15,1.15,202,39
37639,"Nico Hischier",,C,SUI,ITA,,1057099,1,1,,0.8501,1.204,4.6202,0,0,0,0,0,0.2228,0.3424,2.0541,0.5652,22.93,9,40.15,0,,37639,0.947,15.29,38.6,,,37901,1,13.45,19.34,203,39
920580,"Calvin Thurkauf",,C,SUI,ITA,,920580,3,1,,0.3315,0.4182,2.1757,0,0,0,0,0,0,0,0.7497,0,8.53,0.1,18.95,0,,920580,0,5.84,,,,,1,8.14,11.63,204,39
14362,"Roman Josi",,D,SUI,ITA,,547488,1,1,,0.4077,1.3347,4.4807,0,0,0,0,0,0.1925,0.6115,1.7424,0.804,19.09,7.5,33.41,0,,14362,0.858,13.1,39.7,,,29957,1,11.19,16.22,205,39
,1,,D,SUI,ITA,,872725,2,2,,0.0827,0.2825,1.3467,0,0,0,0,0,0,0,0.3652,0,4.19,,,0,,,,,,,,,,,,206,39,"Dean Kukan"
415039,"Philipp Kurashev",,W,SUI,ITA,,1121590,1,2,,0.3792,0.7129,2.4372,0,0,0,0,0,0.0498,0.1105,1.0921,0.1603,11.08,1.67,22.7,0,,415039,0.863,8.08,28.9,,,75487,1,9.08,13.22,207,39
2579014,"Pius Suter",,W,SUI,ITA,,1078254,2,1,,0.5685,0.7098,3.1834,0,0,0,0,0,0.1441,0.2286,1.2783,0.3727,14.32,3.01,28.3,0,,2579014,1.065,10.15,36.4,,,83293,1,10.92,15.71,208,39
18983,"Timo Meier",,W,SUI,ITA,,878040,1,1,,0.9148,0.9717,5.9483,0,0,0,0,0,0.2176,0.2836,1.8865,0.5012,24.85,11.24,41.67,0,,18983,2.229,16.69,37.4,,,30999,1,13.14,18.8,209,39
35820,"Jonas Siegenthaler",,D,SUI,ITA,,878178,2,,,0.0769,0.4852,1.5923,0,0,0,0,0,0,0,0.5621,0,5.6,0,13.37,0,,35820,1.662,4.83,32.8,,,30881,1,6.07,8.99,210,39
17276,"Nino Niederreiter",,W,SUI,ITA,,550755,2,2,,0.5256,0.5456,2.9987,0,0,0,0,0,0.0739,0.1112,1.0712,0.1851,12.61,2.25,25.41,0,,17276,1.866,9.36,27.7,,,30295,1,10,14.31,211,39
4200013,"J.J. Moser",,D,SUI,ITA,,1167037,1,,,0.1345,0.5399,1.6862,0,0,0,0,0,0,0,0.6744,0,6.65,0,15.44,0,,4200013,0.896,5.1,37.2,,,165063,1,6.87,10.17,212,39
1120751,"Michael Fora",,D,SUI,ITA,,1120751,3,,,0.0414,0.1414,0.6742,0,0,0,0,0,0,0,0.1828,0,2.08,0,7.7,0,,1120751,0,1.49,,,,,1,4.39,6.24,213,39
35814,"Denis Malgin",,W,SUI,ITA,,878243,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,35814,0,0,,,,31486,1,1.15,1.15,214,39
742112,"Sven Andrighetto",,W,SUI,ITA,,742112,2,2,,0.2968,0.3744,1.9479,0,0,0,0,0,0,0,0.6712,0,7.57,0,17.18,0,,742112,0,5.23,,,,,1,7.51,10.8,215,39
920439,"Damien Riat",,W,SUI,ITA,,920439,4,2,,0.1912,0.2412,1.2551,0,0,0,0,0,0,0,0.4324,0,4.78,0,12.24,0,,920439,0,3.37,,,,,1,5.83,8.3,216,39
681518,"Christoph Bertschy",,C,SUI,ITA,,681518,3,,,0.2196,0.2771,1.4415,0,0,0,0,0,0,0,0.4967,0,5.51,0,13.87,0,,681518,0,3.87,,,,,1,6.53,9.32,217,39
870183,"Christian Marti",,D,SUI,ITA,,870183,3,,,0.0414,0.1414,0.6742,0,0,0,0,0,0,0,0.1828,0,2.08,0,7.7,0,,870183,0,1.49,,,,,1,4.39,6.24,218,39
1510905,"Ken Jager",,C,SUI,ITA,,1510905,4,,,0.1882,0.2375,1.2356,0,0,0,0,0,0,0,0.4257,0,4.7,0,12.16,0,,1510905,0,3.31,,,,,1,5.83,8.3,219,39
1207664,"Sandro Schmid",,C,SUI,ITA,,1207664,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1207664,0,0,,,,,1,1.15,1.15,220,39
732732,"Reto Berra",,G,SUI,ITA,,732732,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,732732,0,0,,,,,1,0.58,0,221,39
1207586,"Simon Knak",,W,SUI,ITA,,1207586,4,,,0.0458,0.0578,0.3009,0,0,0,0,0,0,0,0.1036,0,1.13,0,6.52,0,,1207586,0,0.81,,,,,1,4.21,5.95,222,39
1097648,"Leonardo Genoni",,G,SUI,ITA,,1097648,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1097648,0,0,,,,,1,0.58,0,223,39
414519,"Akira Schmid",,G,SUI,ITA,,1121606,,,B,0,0,0,0,0.9474,19.9588,1.4861,0.1862,0,0,0,0,15.1,8.61,23.11,0,,414519,0,13.2,,,,75421,1,6.26,9.15,224,39
415068,"Tim Berni",,D,SUI,ITA,,1121629,4,,,0.0022,0.0784,0.2213,0,0,0,0,0,0,0,0.0806,0,0.74,0,6.13,0,,415068,0.386,0.74,,,,75494,1,4.21,5.95,225,39
4200359,"Juraj Slafkovsky",5900,W,SVK,TBD,,1264222,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,4200359,0,0,,,,204713,1,1.15,1.15,226,39,0
4721423,"Simon Nemec",3400,D,SVK,TBD,,1264202,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,4721423,0,0,,,,204716,1,1.15,1.15,227,39,0
414966,"Martin Fehervary",4000,D,SVK,TBD,,1121502,1,,,0.0688,0.253,1.1974,0,0,0,0,0,0,0,0.3218,0,3.73,0,10.27,0,,414966,2.219,3.73,37.7,,,75410,1,5.11,7.38,228,39,3730
555980,"Adam Ruzicka",3100,C,SVK,TBD,,1057219,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,555980,0,0,,,,83368,1,1.15,1.15,229,39,0
14239,"Tomas Tatar",3700,W,SVK,TBD,,522267,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,14239,0,0,,,,30813,1,1.15,1.15,230,39,0
610858,"Martin Gernat",2600,D,SVK,TBD,,610858,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,610858,0,0,,,,,1,1.15,1.15,231,39,0
1058191,"Libor Hudacek",2600,W,SVK,TBD,,1058191,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1058191,0,0,,,,,1,1.15,1.15,232,39,0
1137267,"Adam Liska",2700,W,SVK,TBD,,1137267,4,,,0.0867,0.1002,0.8064,0,0,0,0,0,0,0,0.1869,0,2.45,0,8.73,0,,1137267,0,1.73,,,,,1,4.91,6.96,233,39,2450
4900970,"Dalibor Dvorsky",3800,C,SVK,TBD,,1364159,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,4900970,0,0,,,,260559,1,1.15,1.15,234,39,0
35941,"Erik Cernak",3800,D,SVK,TBD,,878164,2,,,0.0373,0.2098,0.9909,0,0,0,0,0,0,0,0.2471,0,2.92,0,9.08,0,,35941,2.278,3.19,31.3,,,40248,1,4.81,6.94,235,39,2920
612967,"Peter Ceresnak",2700,D,SVK,TBD,,612967,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,612967,0,0,,,,,1,1.15,1.15,236,39,0
4579470,"Milos Kelemen",2900,W,SVK,TBD,,1156057,2,,,0.1047,0.1024,1.1713,0,0,0,0,0,0,0,0.2071,0,3.18,0,9.55,0,,4579470,1.313,2.87,,,,247071,1,4.98,7.02,237,39,3180
415196,"Martin Pospisil",4200,C,SVK,TBD,,1121575,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,415196,0,0,,,,75454,1,1.15,1.15,238,39,0
5277877,"Pavol Regenda",4800,W,SVK,TBD,,1372633,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,5277877,0,0,,,,246353,1,1.15,1.15,239,39,0
,1,2500,D,SVK,TBD,,554493,3,,,0.0269,0.0841,0.6207,0,0,0,0,0,0,0,0.111,0,1.58,,,0,,,,,,,,,,,,240,39,"Martin Marincin",1580
1207574,"Oliver Okuliar",3200,W,SVK,TBD,,1207574,3,,,0.0698,0.0807,0.6498,0,0,0,0,0,0,0,0.1505,0,1.98,0,7.6,0,,1207574,0,1.39,,,,,1,4.39,6.24,241,39,1980
969180,"Matus Sukel",2700,C,SVK,TBD,,969180,4,,,0.0698,0.0807,0.6498,0,0,0,0,0,0,0,0.1505,0,1.98,0,7.6,0,,969180,0,1.39,,,,,1,4.39,6.24,242,39,1980
1139837,"Michal Ivan",2500,D,SVK,TBD,,1139837,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,,1139837,0,0,,,,,1,1.15,1.15,243,39,0
1372632,"Samuel Takac",2500,W,SVK,TBD,,1372632,4,,,0.0426,0.0493,0.3967,0,0,0,0,0,0,0,0.0919,0,1.2,0,6.59,0,,1372632,0,0.85,,,,,1,4.21,5.95,244,39,1200
6078971,"Samuel Hlavaj",7400,G,SVK,TBD,,1207560,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,6078971,0,0,,,,345447,1,0.58,0,245,39,0
1432388,"Adam Gajan",7400,G,SVK,TBD,,1432388,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1432388,0,0,,,,,1,0.58,0,246,39,0
,1,2800,W,SVK,TBD,,743270,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,247,39,"Peter Cehlarik",0
1166646,"Patrik Koch",2900,D,SVK,TBD,,1166646,4,,,0.0004,0.0407,0.0681,0,0,0,0,0,0,0,0.0411,0,0.31,0,5.7,0,,1166646,0.272,0.37,,,,,1,4.21,5.95,248,39,310
1447509,"Stanislav Skorvanek",7400,G,SVK,TBD,,1447509,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.74,0,,1447509,0,0,,,,,1,0.58,0,249,39,0
35895,"Joel Eriksson Ek",5400,C,SWE,LAT,,878051,1,1,,0.4585,0.4871,3.4305,0,0,0,0,0,0.126,0.1341,0.9456,0.2601,12.53,2.95,24.37,0,,35895,1.767,9.14,16,,,31428,1,9.25,13.08,250,39,12530
