PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,INJURY,PAATT,CMP,PAYDS,PATD,INT,RUATT,RUYDS,RUTD,TAR,REC,REYDS,RETD,FPTS,PP,UD,TOTYD,TOTTD,PARUYD,PARUTD,RUREYD,RURETD,KPTS,FLOOR,CEIL,SMASH,VALUE,OPTO,POWN,SLATE,PARTNERID,CORE_ID,REFID,RGID,OWNERSHIP
2862399,"Tutu Atwell",,WR,LAR,CAR,157729,,0,0,0,0,0,0,0,0,0.65,0.38,5.45,0.04,1.16,1.16,0.97,5.45,0.04,0,0,5.45,0.04,0,0,2.32,,,0,0.00%,SAT,1106760,61306,102,2862399,
4687933,"Puka Nacua",,WR,LAR,CAR,157729,,0,0,0,0,0,1.03,5.91,0.06,10.07,6.94,94.39,0.54,22.01,21.95,18.48,100.3,0.6,5.91,0.06,100.3,0.6,0,12,33.26,,,0,0.00%,SAT,1162128,93290,103,4687933,
4716168,"Xavier Smith",,WR,LAR,CAR,157729,,0,0,0,0,0,0,0,0,0.75,0.53,7.72,0.04,1.54,1.54,1.27,7.72,0.04,0,0,7.72,0.04,0,0,3.08,,,0,0.00%,SAT,1137635,131122,104,4716168,
8228750,"Konata Mumpfield",,WR,LAR,CAR,157729,,0,0,0,0,0,0,0,0,0.91,0.49,5.23,0.05,1.31,1.31,1.06,5.23,0.05,0,0,5.23,0.05,0,0,2.62,,,0,0.00%,SAT,1289332,168149,105,8228750,
35670,"Tyler Higbee",,TE,LAR,CAR,157729,,0,0,0,0,0,0,0,0,4.22,2.8,28.89,0.31,7.55,7.53,6.13,28.89,0.31,0,0,28.89,0.31,0,2.43,16.94,,,0,0.00%,SAT,604176,10211,106,35670,
1849846,"Colby Parkinson",,TE,LAR,CAR,157729,,0,0,0,0,0,0,0,0,3.95,2.67,28.2,0.29,7.24,7.22,5.88,28.2,0.29,0,0,28.2,0.29,0,2.29,16.9,,,0,0.00%,SAT,1060312,42579,107,1849846,
4687936,"Davis Allen",,TE,LAR,CAR,157729,,0,0,0,0,0,0,0,0,1.5,0.99,9.44,0.11,2.59,2.58,2.08,9.44,0.11,0,0,9.44,0.11,0,0,5.18,,,0,0.00%,SAT,1161664,136894,108,4687936,
6227784,"Harrison Mevis",,K,LAR,CAR,157729,,0,0,0,0,0,0,0,0,0,0,0,0,9.1,9.1,9.1,0,0,0,0,0,0,8.12,4.04,15.21,,,0,0.00%,SAT,1213389,137052,109,6227784,
18418,"Carolina Panthers",,DST,CAR,LAR,157729,,0,0,0,0,0,0,0,0,0,0,0,0,3.81,3.81,3.81,0,0,0,0,0,0,0,-0.59,9.24,,,0,0.00%,SAT,364,8467,110,18418,
6228327,"Drake Maye",,QB,NEP,LAC,157733,,32.3,21.26,243.75,1.71,0.65,5.92,18.5,0.29,0,0,0,0,20.02,19.97,19.97,262.25,2,262.25,2,18.5,0.29,0,12.67,29.29,9.88,52.12,12.41,15.25%,MAIN,1286803,167238,111,6228327,
2861810,"Rhamondre Stevenson",,RB,NEP,LAC,157733,,0,0,0,0,0,8.37,34.68,0.34,3.3,2.44,18.82,0.14,10.64,10.59,9.37,53.5,0.48,34.68,0.34,53.5,0.48,0,5.05,19.82,1.78,20.78,8.82,12.15%,MAIN,1174682,93719,112,2861810,
8223312,"TreVeyon Henderson",,RB,NEP,LAC,157733,,0,0,0,0,0,11.5,54.93,0.47,2.84,2.17,15.63,0.12,12.86,12.79,11.7,70.56,0.59,54.93,0.47,70.56,0.59,0,6.58,22.14,4.96,32.92,20.38,21.73%,MAIN,1287837,169972,113,8223312,
1247803,"D'Ernest Johnson",,RB,NEP,LAC,157733,,0,0,0,0,0,0.32,1.31,0.01,0.02,0.01,0.13,0,0.21,0.22,0.21,1.44,0.01,1.31,0.01,1.44,0.01,0,0,0.42,0,0.02,0.01,0.28%,MAIN,839043,88158,114,1247803,
21625,"Stefon Diggs",,WR,NEP,LAC,157733,,0,0,0,0,0,0,0,0,6.35,4.27,51.64,0.39,12.05,12.03,9.89,51.64,0.39,0,0,51.64,0.39,0,5.98,21.86,8.58,29.98,19.9,20.90%,MAIN,694041,8606,115,21625,
4688005,"Kayshon Boutte",,WR,NEP,LAC,157733,Q,0,0,0,0,0,0,0,0,5.08,3.21,40.64,0.31,9.19,9.17,7.56,40.64,0.31,0,0,40.64,0.31,0,3.87,17.91,5.5,28.9,15.81,17.70%,MAIN,1213362,145436,116,4688005,
4688003,"Demario Douglas",,WR,NEP,LAC,157733,,0,0,0,0,0,0.03,0.12,0,2.31,1.56,18.16,0.12,4.11,4.09,3.31,18.28,0.12,0.12,0,18.28,0.12,0,0.18,10.87,0.46,10.92,2.8,1.88%,MAIN,1175693,142312,117,4688003,
8223311,"Kyle Williams",,WR,NEP,LAC,157733,,0,0,0,0,0,0,0,0,2.93,1.61,23.68,0.18,5.07,5.07,4.26,23.68,0.18,0,0,23.68,0.18,0,0.36,12.85,1.08,14.38,4.26,5.00%,MAIN,1227157,145222,118,8223311,
8250990,"Efton Chism",,WR,NEP,LAC,157733,,0,0,0,0,0,0,0,0,1.06,0.68,8.57,0.05,1.83,1.83,1.49,8.57,0.05,0,0,8.57,0.05,0,0,3.66,0.02,2.98,0.54,0.84%,MAIN,1216288,174267,119,8250990,
35576,"Austin Hooper",,TE,NEP,LAC,157733,,0,0,0,0,0,0,0,0,2.18,1.5,15.89,0.1,3.68,3.66,2.91,15.89,0.1,0,0,15.89,0.1,0,0.04,10.04,0.92,12.74,3.05,1.43%,MAIN,739424,26421,120,35576,
35634,"Hunter Henry",,TE,NEP,LAC,157733,,0,0,0,0,0,0,0,0,6.19,4.15,47.2,0.29,10.68,10.65,8.57,47.2,0.29,0,0,47.2,0.29,0,4.93,18.85,9.82,32.92,17.83,19.93%,MAIN,744425,26343,121,35634,
8250986,"CJ Dippre",,TE,NEP,LAC,157733,,0,0,0,0,0,0,0,0,0.04,0.03,0.26,0,0.06,0.06,0.04,0.26,0,0,0,0.26,0,0,0,0.12,,,0.02,0.08%,MAIN,1287588,170278,122,8250986,
8228810,"Andres Borregales",,K,NEP,LAC,157733,,0,0,0,0,0,0,0,0,0,0,0,0,8.11,8.11,8.11,0,0,0,0,0,0,7.28,3.51,14.17,,,0,0.00%,MAIN,1286810,,123,8228810,
18439,"Los Angeles Chargers",,DST,LAC,NEP,157733,,0,0,0,0,0,0,0,0,0,0,0,0,5.96,5.96,5.96,0,0,0,0,0,0,0,0.91,12.42,6.6,43.5,23.55,24.90%,MAIN,357,8488,124,18439,
1844646,"Jalen Hurts",,QB,PHI,SFO,157732,,30.67,20.1,212.32,1.77,0.5,6.36,26.72,0.49,0,0,0,0,20.86,20.82,20.82,239.04,2.26,239.04,2.26,26.72,0.49,0,13.02,30.23,15.3,61.82,20.19,21.55%,MAIN,913271,63503,125,1844646,
328607,"Saquon Barkley",,RB,PHI,SFO,157732,,0,0,0,0,0,18.3,86.61,0.55,3.86,2.71,18.9,0.19,19.02,18.94,17.58,105.51,0.74,86.61,0.55,105.51,0.74,0,10.77,28.95,18.26,56.82,56.96,48.41%,MAIN,883302,76720,126,328607,
6228458,"Will Shipley",,RB,PHI,SFO,157732,,0,0,0,0,0,0.24,0.75,0.01,0.22,0.16,1.1,0.01,0.46,0.46,0.38,1.85,0.02,0.75,0.01,1.85,0.02,0,0,0.92,0,0.04,0.02,0.35%,MAIN,1287636,166799,127,6228458,
4687832,"Tank Bigsby",,RB,PHI,SFO,157732,,0,0,0,0,0,3.27,15.27,0.1,0.93,0.57,4.18,0.05,3.4,3.39,3.1,19.45,0.15,15.27,0.1,19.45,0.15,0,1,9.35,0.08,1.68,0.27,0.78%,MAIN,1215035,143623,128,4687832,
982405,"A.J. Brown",,WR,PHI,SFO,157732,,0,0,0,0,0,0.07,0.37,0,9.09,5.81,70.03,0.5,16.44,16.42,13.51,70.4,0.5,0.37,0,70.4,0.5,0,8.96,28.28,16.54,43.98,39.92,37.69%,MAIN,944826,61367,129,982405,
2862069,"DeVonta Smith",,WR,PHI,SFO,157732,,0,0,0,0,0,0,0,0,7.85,5.25,58.56,0.43,13.96,13.94,11.31,58.56,0.43,0,0,58.56,0.43,0,7.25,23.83,12.18,41.06,31.98,32.18%,MAIN,1060262,63504,130,2862069,
3491902,"Jahan Dotson",,WR,PHI,SFO,157732,,0,0,0,0,0,0,0,0,1.8,1.08,11.61,0.1,2.84,2.83,2.29,11.61,0.1,0,0,11.61,0.1,0,0,7.81,0.14,4.68,0.74,0.92%,MAIN,1121878,51700,131,3491902,
8281184,"Darius Cooper",,WR,PHI,SFO,157732,,0,0,0,0,0,0,0,0,0.63,0.42,3.9,0.03,0.99,0.98,0.77,3.9,0.03,0,0,3.9,0.03,0,0,1.98,0,1,0.15,0.86%,MAIN,1223318,176331,132,8281184,
3503821,"Britain Covey",,WR,PHI,SFO,157732,,0,0,0,0,0,0,0,0,0.08,0.05,0.43,0,0.09,0.1,0.07,0.43,0,0,0,0.43,0,0,0,0.18,,,0.03,0.47%,MAIN,882718,86684,133,3503821,
328643,"Dallas Goedert",,TE,PHI,SFO,157732,,0,0,0,0,0,0,0,0,5.69,4.05,40.09,0.42,10.61,10.58,8.55,40.09,0.42,0,0,40.09,0.42,0,4.42,19.93,11.94,37.68,22.57,21.85%,MAIN,791365,40739,134,328643,
2861904,"Kylen Granson",,TE,PHI,SFO,157732,,0,0,0,0,0,0,0,0,0.18,0.11,1.06,0.01,0.27,0.28,0.22,1.06,0.01,0,0,1.06,0.01,0,0,0.54,0,0.9,0.15,0.13%,MAIN,921050,42492,135,2861904,
3491869,"Grant Calcaterra",,TE,PHI,SFO,157732,,0,0,0,0,0,0,0,0,0.35,0.25,2.51,0.03,0.68,0.68,0.55,2.51,0.03,0,0,2.51,0.03,0,0,1.36,0.06,2.06,0.26,0.25%,MAIN,976221,54010,136,3491869,
36831,"Jake Elliott",,K,PHI,SFO,157732,,0,0,0,0,0,0,0,0,0,0,0,0,7.71,7.71,7.71,0,0,0,0,0,0,6.94,3.17,13.62,,,0,0.00%,MAIN,746154,33393,137,36831,
18440,"San Francisco 49ers",,DST,SFO,PHI,157732,,0,0,0,0,0,0,0,0,0,0,0,0,4.77,4.77,4.77,0,0,0,0,0,0,0,-0.04,11.09,4.78,35.66,11.84,8.55%,MAIN,359,8489,138,18440,
11601,"Aaron Rodgers",,QB,PIT,HOU,157734,,31,20.15,202.66,1.16,0.56,1.04,2.44,0.06,0,0,0,0,12.93,12.92,12.92,205.1,1.22,205.1,1.22,2.44,0.06,0,7.56,20.25,,,0,0.00%,MON,213957,6330,139,11601,
2862072,"Kenneth Gainwell",,RB,PIT,HOU,157734,,0,0,0,0,0,6.7,26.36,0.19,5.64,4.18,29.91,0.11,11.59,11.55,9.46,56.27,0.3,26.36,0.19,56.27,0.3,0,6.19,19.38,,,0,0.00%,MON,1130705,163016,140,2862072,
3491433,"Jaylen Warren",,RB,PIT,HOU,157734,,0,0,0,0,0,12.62,54.17,0.37,2.33,1.81,13.12,0.05,11.1,11.04,10.13,67.29,0.42,54.17,0.37,67.29,0.42,0,6.02,19.36,,,0,0.00%,MON,1176443,136380,141,3491433,
8223437,"Kaleb Johnson",,RB,PIT,HOU,157734,,0,0,0,0,0,2.61,5.84,0.08,0.05,0.03,0.25,0,1.1,1.09,1.07,6.09,0.08,5.84,0.08,6.09,0.08,0,-0.8,3.03,,,0,0.00%,MON,1381902,237895,142,8223437,
982629,"Scotty Miller",,WR,PIT,HOU,157734,,0,0,0,0,0,0.01,0.05,0.02,0.1,0.06,0.49,0,0.23,0.23,0.2,0.54,0.02,0.05,0.02,0.54,0.02,0,0,0.46,,,0,0.00%,MON,866578,50338,143,982629,
982879,"D.K. Metcalf",,WR,PIT,HOU,157734,,0,0,0,0,0,0,0,0,7.62,4.59,56.18,0.31,12.31,12.29,9.99,56.18,0.31,0,0,56.18,0.31,0,6.36,22.05,,,0,0.00%,MON,945633,61444,144,982879,
2862398,"Ben Skowronek",,WR,PIT,HOU,157734,,0,0,0,0,0,0,0,0,0.52,0.33,3.21,0.02,0.77,0.77,0.6,3.21,0.02,0,0,3.21,0.02,0,0,1.54,,,0,0.00%,MON,920944,54513,145,2862398,
3491434,"Calvin Austin",,WR,PIT,HOU,157734,,0,0,0,0,0,0,0,0,2.41,1.44,16.73,0.1,3.71,3.7,2.98,16.73,0.1,0,0,16.73,0.1,0,0.04,9.61,,,0,0.00%,MON,1062765,47532,146,3491434,
18116,"Adam Thielen",,WR,PIT,HOU,157734,,0,0,0,0,0,0,0,0,2.08,1.42,14.36,0.09,3.39,3.38,2.67,14.36,0.09,0,0,14.36,0.09,0,0.02,8.96,,,0,0.00%,MON,733643,7205,147,18116,
328275,"Marquez Valdes-Scantling",,WR,PIT,HOU,157734,,0,0,0,0,0,0,0,0,2.68,1.46,19.79,0.11,4.09,4.08,3.35,19.79,0.11,0,0,19.79,0.11,0,0.02,10.79,,,0,0.00%,MON,742382,40805,148,328275,
36950,"Jonnu Smith",,TE,PIT,HOU,157734,,0,0,0,0,0,0.85,4,0.01,2.28,1.56,14.17,0.11,4.08,4.05,3.27,18.17,0.12,4,0.01,18.17,0.12,0,0.55,10.52,,,0,0.00%,MON,743749,33456,149,36950,
2861601,"Pat Freiermuth",,TE,PIT,HOU,157734,,0,0,0,0,0,0,0,0,4.51,3.15,30.04,0.22,7.48,7.46,5.88,30.04,0.22,0,0,30.04,0.22,0,2.66,15.57,,,0,0.00%,MON,1116662,163239,150,2861601,
3491431,"Connor Heyward",,TE,PIT,HOU,157734,,0,0,0,0,0,0.85,3,0.01,0.79,0.54,4.49,0.04,1.58,1.56,1.29,7.49,0.05,3,0.01,7.49,0.05,0,0,4.35,,,0,0.00%,MON,1057457,50262,151,3491431,
18159,"Chris Boswell",,K,PIT,HOU,157734,,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.8,7.8,0,0,0,0,0,0,6.68,2.68,14.4,,,0,0.00%,MON,504436,8402,152,18159,
18426,"Houston Texans",,DST,HOU,PIT,157734,,0,0,0,0,0,0,0,0,0,0,0,0,7.38,7.38,7.38,0,0,0,0,0,0,0,2.83,13.3,,,0,0.00%,MON,325,8475,153,18426,
3492223,"Brock Purdy",,QB,SFO,PHI,157732,,34.29,22.91,244.46,1.29,0.77,5.29,14.77,0.15,0,0,0,0,17.05,17,17,259.23,1.44,259.23,1.44,14.77,0.15,0,10.69,25.23,4.7,43.7,5.63,6.18%,MAIN,1121761,63297,154,3492223,
18516,"Kyle Juszczyk",,RB,SFO,PHI,157732,,0,0,0,0,0,0.47,1.27,0.02,1.51,1.07,9.92,0.05,2.59,2.58,2.04,11.19,0.07,1.27,0.02,11.19,0.07,0,0,6.92,0.02,2.14,0.23,0.62%,MAIN,501150,4337,155,18516,
3491896,"Brian Robinson",,RB,SFO,PHI,157732,,0,0,0,0,0,2.88,11.2,0.1,0.61,0.41,2.89,0.02,2.53,2.52,2.31,14.09,0.12,11.2,0.1,14.09,0.12,0,0.47,6.96,0,1.18,0.13,0.46%,MAIN,973966,63567,156,3491896,
36994,"Christian McCaffrey",,RB,SFO,PHI,157732,,0,0,0,0,0,17.5,75.54,0.63,6.98,5.14,41.91,0.24,22.82,22.73,20.16,117.45,0.87,75.54,0.63,117.45,0.87,0,13.78,34.23,24.74,57.86,61.56,59.02%,MAIN,830517,33213,157,36994,
35615,"Demarcus Robinson",,WR,SFO,PHI,157732,,0,0,0,0,0,0,0,0,2.21,1.34,14.84,0.07,3.24,3.23,2.56,14.84,0.07,0,0,14.84,0.07,0,0,8.27,0.1,5.28,1.13,1.88%,MAIN,727279,25841,158,35615,
1849815,"Jauan Jennings",,WR,SFO,PHI,157732,,0,0,0,0,0,0,0,0,6.53,4.07,45.08,0.22,10.06,10.04,8,45.08,0.22,0,0,45.08,0.22,0,4.84,17.77,4.74,26.34,14.56,12.15%,MAIN,867009,66107,159,1849815,
3492073,"Skyy Moore",,WR,SFO,PHI,157732,,0,0,0,0,0,0.01,0.06,0,0.35,0.21,2.3,0.01,0.5,0.51,0.4,2.36,0.01,0.06,0,2.36,0.01,0,0,1,0,0.4,0.1,0.58%,MAIN,1176730,140205,160,3492073,
6228520,"Ricky Pearsall",,WR,SFO,PHI,157732,Q,0,0,0,0,0,0,0,0,5.82,3.77,45.69,0.19,9.61,9.59,7.7,45.69,0.19,0,0,45.69,0.19,0,4.66,17.67,4.2,24.46,12.32,13.15%,MAIN,1161416,135420,161,6228520,
8228969,"Jordan Watkins",,WR,SFO,PHI,157732,,0,0,0,0,0,0,0,0,0.04,0.02,0.24,0,0.04,0.04,0.03,0.24,0,0,0,0.24,0,0,0,0.08,,,0.09,0.42%,MAIN,1222835,143406,162,8228969,
37068,"Kendrick Bourne",,WR,SFO,PHI,157732,,0,0,0,0,0,0,0,0,1.43,0.97,11.27,0.05,2.39,2.39,1.9,11.27,0.05,0,0,11.27,0.05,0,0,6.34,0.1,2.72,0.65,1.00%,MAIN,754412,33513,163,37068,
37069,"George Kittle",,TE,SFO,PHI,157732,,0,0,0,0,0,0,0,0,8.24,5.79,66.99,0.4,15.18,15.12,12.22,66.99,0.4,0,0,66.99,0.4,0,8.17,26.43,12.18,36.32,22.9,27.47%,MAIN,733672,33357,164,37069,
2861936,"Luke Farrell",,TE,SFO,PHI,157732,,0,0,0,0,0,0,0,0,0.16,0.11,0.95,0.01,0.26,0.27,0.21,0.95,0.01,0,0,0.95,0.01,0,0,0.52,0,1.44,0.15,0.14%,MAIN,946541,47245,165,2861936,
3503411,"Jake Tonges",,TE,SFO,PHI,157732,,0,0,0,0,0,0,0,0,0.4,0.28,2.3,0.02,0.63,0.62,0.48,2.3,0.02,0,0,2.3,0.02,0,0,1.26,0.02,1.12,0.19,0.17%,MAIN,1068872,52089,166,3503411,
328888,"Eddy Pineiro",,K,SFO,PHI,157732,,0,0,0,0,0,0,0,0,0,0,0,0,7.81,7.81,7.81,0,0,0,0,0,0,6.9,3.38,13.95,,,0,0.00%,MAIN,910383,40377,167,328888,
18437,"Philadelphia Eagles",,DST,PHI,SFO,157732,,0,0,0,0,0,0,0,0,0,0,0,0,6.71,6.71,6.71,0,0,0,0,0,0,0,1.9,12.94,7.42,43.7,21.58,19.42%,MAIN,354,8486,168,18437,
