PLAYERID,PLAYER,SALARY,POS,TEAM,OPP,SCHEDULE_ID,PARTNERID,INJURY,MINUTES,PTS,REB,AST,3PM,TO,STL,BLK,P-A,P-R,P-R-A,B-S,R-A,2PA,2PM,3PA,FTA,FTM,FGA,FGM,UD,PP,FPTS,FLOOR,CEIL,OPTO,PERFECT,SMASH,SIM15TH,SIM33RD,SIM50TH,SIM66TH,SIM85TH,SIM90TH,SIM99TH,POWN,TEAM_ID,OPP_TEAM_ID,SLATE,CORE_ID,REFID,RGID,OWNERSHIP
4878275,"Olivier-Maxence Prosper",,,MEM,DEN,158455,1232483,,3.5,1.34,0.78,0.15,0.1,0.11,0.09,0.01,1.49,2.12,2.27,0.1,0.93,0.72,0.32,0.34,0.53,0.41,1.06,0.42,2.69,2.69,2.74,1.01,5.59,0,0,0,0,1.52,2.74,3.96,6.09,7,11.26,0%,142,145,SUN,148847,134,4878275,
4878429,"Gregory Jackson",,,MEM,DEN,158455,1405584,,22,11.17,3.72,0.8,1.59,1.35,0.5,0.82,11.97,14.89,15.69,1.32,4.52,4.76,2.18,4.76,2.73,2.04,9.52,3.77,19.44,19.44,19.78,13.33,27.05,0,0,0,13.44,16.99,19.78,22.57,27.13,29.16,37.78,0%,142,145,SUN,245013,135,4878429,
6412994,"Cam Spencer",,,MEM,DEN,158455,1177001,,29,14.74,3.65,6.5,2.9,1.65,0.43,0.01,21.24,18.39,24.89,0.44,10.15,3.67,1.71,6.53,2.82,2.62,10.2,4.61,28.54,28.54,30.71,22.26,39.97,0,0,0,21.9,26.93,30.71,34.23,40.02,42.31,53.11,0%,142,145,SUN,90391,136,6412994,
6412995,"Jaylen Wells",,,MEM,DEN,158455,1423140,,28,12.42,3.55,1.7,2.11,0.94,0.55,0.06,14.12,15.97,17.67,0.61,5.25,5,1.96,6.22,2.73,2.18,11.22,4.07,20.12,20.12,21.22,14.41,28.71,0,0,0,14.15,18.19,21.22,24,28.8,30.57,39.16,0%,142,145,SUN,252511,137,6412995,
8985717,"Cedric Coward",,,MEM,DEN,158455,1351367,,27.5,14.4,7.8,2.63,1.76,1.59,0.62,0.6,17.03,22.2,24.83,1.22,10.43,6.65,3.18,5.06,3.24,2.76,11.71,4.94,29.78,29.78,30.92,22.88,39.62,0,0,0,22.88,27.4,30.92,34.44,39.76,41.98,51.28,0%,142,145,SUN,219100,139,8985717,
8998405,"Javon Small",,,MEM,DEN,158455,1324003,,3.5,1.43,0.43,0.65,0.23,0.26,0.09,0.03,2.08,1.86,2.51,0.12,1.08,0.55,0.2,0.67,0.41,0.34,1.22,0.43,3.02,3.02,3.17,1.04,6.4,0,0,0,0.86,1.73,3.17,4.32,6.63,7.49,12.68,0%,142,145,SUN,179512,141,8998405,
18620,"Andrew Wiggins",,,MIA,PHO,158459,794503,,30,14.34,5.6,2.63,1.74,2.13,1.04,0.61,16.97,19.94,22.57,1.65,8.23,7.18,3.33,4.51,3.17,2.45,11.69,5.07,27.83,27.83,28.47,21.05,36.73,18.99,18.99,7.97,21.04,25,28.47,31.69,36.89,39.12,48.53,16.53%,137,153,SUN,12559,145,18620,
18908,"Norman Powell",,,MIA,PHO,158459,609861,,31,21.51,3.87,2.6,3.08,2.12,1.42,0.28,24.11,25.38,27.98,1.7,6.47,8.54,4.11,7.47,4.92,4.05,16.01,7.19,33.03,33.03,34.14,25.7,43.69,34.58,34.58,10.33,25.42,30.15,34.14,37.88,43.61,46.1,57.07,32.07%,137,153,SUN,12083,147,18908,
37835,"Bam Adebayo",,,MIA,PHO,158459,957486,,32,17.9,11.39,3.12,1.15,2.17,0.99,0.61,21.02,29.29,32.41,1.6,14.51,11.34,5.3,3.27,5.07,3.83,14.61,6.45,38.88,38.88,40.58,31.81,49.83,40.23,40.23,17.5,31.82,37,40.58,44.4,49.83,52.54,62.66,37.75%,137,153,SUN,38289,148,37835,
3005605,"Davion Mitchell",,,MIA,PHO,158459,1061659,Q,26,8.12,2.84,5.45,1.22,1.9,1.08,0.32,13.57,10.96,16.41,1.4,8.29,4.03,1.84,3.02,1.17,0.77,7.05,3.06,22,22,22.33,15.77,29.51,0,0,6.94,15.63,19.35,22.33,25.06,29.53,31.26,40.44,0.00%,137,153,SUN,71674,150,3005605,
3080547,"Dru Smith",,,MIA,PHO,158459,953243,,10,2.98,1.89,1.71,0.39,0.67,0.82,0.31,4.69,4.87,6.58,1.13,3.6,1.4,0.57,1.09,0.84,0.68,2.49,0.96,10.53,10.53,10.03,5.92,14.81,26.53,26.53,0.04,5.77,8.27,10.03,11.79,14.79,16.05,22.32,24.28%,137,153,SUN,71988,151,3080547,
3587871,"Nikola Jovic",,,MIA,PHO,158459,1349630,,16,6.64,3.47,2.09,1.13,1.72,0.67,0.61,8.73,10.11,12.2,1.28,5.56,2.64,1.06,3.35,1.5,1.12,5.99,2.19,16.06,16.06,16.38,10.79,22.94,9.89,9.89,1.54,10.67,13.9,16.38,18.86,23.08,24.82,32.02,8.89%,137,153,SUN,195263,152,3587871,
3622168,"Simone Fontecchio",,,MIA,PHO,158459,1314104,,22,9.92,4.42,1.55,1.94,1.17,0.72,0.17,11.47,14.34,15.89,0.89,5.97,3.18,1.38,5.25,1.65,1.35,8.43,3.32,19.05,19.05,19.95,13.59,27.53,35.83,35.83,13.94,13.64,17.09,19.95,22.98,27.78,29.55,38.38,29.83%,137,153,SUN,231042,153,3622168,
4878449,"Jaime Jaquez",,,MIA,PHO,158459,1176708,,27,13.78,5.48,4.33,0.6,2.74,0.96,0.31,18.11,19.26,23.59,1.27,9.81,9.34,4.58,2.12,3.69,2.8,11.46,5.18,27.92,27.92,28.69,21.48,36.67,33.51,33.51,11.01,21.46,25.45,28.69,31.68,36.67,38.92,47.65,40.58%,137,153,SUN,90829,154,4878449,
6413019,"Pelle Larsson",,,MIA,PHO,158459,1231950,,28,10.95,4.44,2.97,1.26,1.08,0.56,0.36,13.92,15.39,18.36,0.92,7.41,5.1,2.43,3.91,3.22,2.29,9.01,3.69,22.41,22.41,22.91,16.48,30.5,19.21,19.21,7.5,16.44,20.17,22.91,25.9,30.63,32.62,40.84,17.79%,137,153,SUN,149713,155,6413019,
8985737,"Kasparas Jakucionis",,,MIA,PHO,158459,1448788,,10,3.17,2.72,1.43,0.41,0.6,0.43,0.22,4.6,5.89,7.32,0.65,4.15,1.58,0.69,1.18,0.67,0.56,2.76,1.1,9.93,9.93,9.92,5.78,14.57,17.27,17.27,0,5.7,7.94,9.92,11.66,14.63,15.62,20.83,17.73%,137,153,SUN,455379,158,8985737,
9458423,"Myron Gardner",,,MIA,PHO,158459,1197462,,8,4,2.04,0.77,0.36,0.39,0.31,0.16,4.77,6.04,6.81,0.47,2.81,2.2,0.98,1.05,1.28,0.96,3.25,1.34,8.62,8.62,8.63,4.82,13.2,7.48,7.48,0.01,4.82,6.85,8.63,10.41,13.2,14.47,20.05,10.05%,137,153,SUN,93173,160,9458423,
18617,"Gary Harris",,,MIL,DAL,158457,712593,,28,6.44,3.59,2.18,1.52,0.94,1.26,0.2,8.62,10.03,12.21,1.46,5.77,1.58,0.73,3.76,0.56,0.42,5.34,2.25,17.46,17.46,17.41,11.49,24.3,0,0,0,11.52,14.85,17.41,20.23,24.58,26.12,34.31,0%,134,140,SUN,12531,163,18617,
18909,"Bobby Portis",,,MIL,DAL,158457,750703,,26,14.8,7.84,2.05,1.63,1.19,0.88,0.37,16.85,22.64,24.69,1.25,9.89,9.02,4.34,3.86,1.57,1.22,12.88,5.97,29.84,29.84,30.72,23.03,39.36,0,0,0,22.91,27.11,30.72,33.99,39.28,41.8,51.37,0%,134,140,SUN,12075,164,18909,
18915,"Myles Turner",,,MIL,DAL,158457,843762,,28,14.66,6.42,1.97,2.14,1.18,0.86,1.17,16.63,21.08,23.05,2.03,8.39,5.31,2.47,5.62,4.27,3.29,10.93,4.61,30.23,30.23,30.32,22.42,39.15,0,0,0,22.23,26.78,30.32,33.86,39.42,41.44,51.04,0%,134,140,SUN,12071,165,18915,
37886,"Kyle Kuzma",,,MIL,DAL,158457,844476,,32,15.27,6.18,3.71,1.49,1.83,1.07,0.48,18.98,21.45,25.16,1.55,9.89,9.16,4.11,4.78,3.65,2.58,13.94,5.6,31.07,31.07,31.62,23.65,40.09,0,0,0,23.34,27.86,31.62,34.88,39.9,42.16,52.2,0%,134,140,SUN,38296,168,37886,
409320,"Gary Trent Jr.",,,MIL,DAL,158457,1060908,,18,6.93,1.06,1.8,1.48,0.45,0.24,0,8.73,7.99,9.79,0.24,2.86,2.27,0.9,3.77,0.82,0.68,6.04,2.38,11.17,11.17,11.95,6.67,18.19,0,0,0,6.57,9.72,11.95,14.45,18.38,19.96,27.58,0%,134,140,SUN,70597,169,409320,
1167676,"Amir Coffey",,,MIL,DAL,158457,944822,,14,4.96,1.39,0.32,0.72,0.46,0.45,0.23,5.28,6.35,6.67,0.68,1.71,2.04,0.9,2.01,1.12,1,4.05,1.62,8.69,8.69,8.67,4.55,14.11,0,0,0,4.61,7.04,8.67,10.84,14.36,15.71,21.68,0%,134,140,SUN,71582,171,1167676,
2439330,"Cole Anthony",,,MIL,DAL,158457,1185943,,14,6.67,2.98,2.88,0.75,1.58,0.7,0.28,9.55,9.65,12.53,0.98,5.86,3.7,1.7,2.24,1.36,1.02,5.94,2.45,15.93,15.93,16.26,10.62,22.81,0,0,0,10.42,13.72,16.26,18.55,22.87,24.39,31.5,0%,134,140,SUN,91604,172,2439330,
3005115,"Jericho Sims",,,MIL,DAL,158457,1071933,,1,0.25,0.27,0.05,0,0.07,0.01,0,0.3,0.52,0.57,0.01,0.32,0.14,0.11,0,0.05,0.03,0.14,0.11,0.61,0.61,0.65,0.1,1.3,0,0,0,0.28,0.46,0.65,0.84,1.11,1.18,1.24,0%,134,140,SUN,71367,173,3005115,
3583672,"AJ Green",,,MIL,DAL,158457,1141111,Q,33,12.49,3.15,3.18,3.59,1.04,0.75,0.01,15.67,15.64,18.82,0.76,6.33,1.18,0.5,8.3,0.86,0.7,9.48,4.09,22.28,22.28,24,16.41,32.88,0,0,0,16.09,20.68,24,27.32,33.19,35.49,45.7,0%,134,140,SUN,89684,174,3583672,
3588137,"Ryan Rollins",,,MIL,DAL,158457,1232221,,33,22.64,5.75,6.35,3.38,3.65,1.45,0.79,28.99,28.39,34.74,2.24,12.1,11.12,4.95,8.54,3.37,2.61,19.66,8.33,42.14,42.14,43.95,33.61,55.11,0,0,0,33.4,39.43,43.95,48.22,55.25,58.27,69.82,0%,134,140,SUN,149956,175,3588137,
4878469,"Andre Jackson",,,MIL,DAL,158457,1231279,,1,0.24,0.09,0.15,0.03,0.05,0.02,0.01,0.39,0.33,0.48,0.03,0.24,0.14,0.06,0.1,0.04,0.03,0.24,0.09,0.61,0.61,0.63,0.21,1.26,0,0,0,0.27,0.45,0.63,0.81,1.08,1.15,1.2,0%,134,140,SUN,190362,176,4878469,
5244831,"Pete Nance",,,MIL,DAL,158457,1133861,,12,4.48,3.16,1.01,1.06,0.43,0.32,0.28,5.49,7.64,8.65,0.6,4.17,1.23,0.61,2.45,0.12,0.07,3.68,1.67,11.16,11.16,11.46,6.52,17.13,0,0,0,6.51,9.38,11.46,13.8,17.45,19.01,26.05,0%,134,140,SUN,72363,177,5244831,
1062,"Mike Conley",,,MIN,GSW,158425,n/a,,15,4.38,1.39,2.47,0.93,0.52,0.59,0.08,6.85,5.77,8.24,0.67,3.86,1.25,0.45,2.41,0.76,0.68,3.66,1.38,11.24,11.24,11.37,6.61,17.2,0,0,0,6.72,9.3,11.37,13.7,17.31,18.86,25.58,0.00%,146,150,SAT,12159,181,1062,
16935,"Rudy Gobert",,,MIN,GSW,158425,n/a,,31,10.63,11.96,1.91,0,1.43,0.92,1.33,12.54,22.59,24.5,2.25,13.87,5.72,3.92,0,4.7,2.79,5.72,3.92,33.17,33.17,32.93,25.66,40.94,0,0,0,25.42,29.54,32.93,36.08,40.92,42.62,50.36,0.00%,146,150,SAT,12475,182,16935,
18632,"Julius Randle",,,MIN,GSW,158425,n/a,,33.5,22.09,6.78,4.95,1.77,2.63,0.82,0.31,27.04,28.87,33.82,1.13,11.73,10.92,5.43,5.12,7.28,5.92,16.04,7.2,38.41,38.41,40.14,31.27,49.88,0,0,0,31.16,36.15,40.14,43.96,49.86,52.36,62.58,0.00%,146,150,SAT,12553,184,18632,
408950,"Donte DiVincenzo",,,MIN,GSW,158425,n/a,,33,12.53,4.84,5.08,2.91,1.52,1.31,0.33,17.61,17.37,22.45,1.64,9.92,3.27,1.38,7.62,1.35,1.04,10.89,4.29,29.36,29.36,30.25,22.25,39.61,0,0,0,22.18,26.97,30.25,34.03,39.83,42.1,52.69,0.00%,146,150,SAT,72401,185,408950,
1151038,"Naz Reid",,,MIN,GSW,158425,n/a,,28,14.71,6.22,2.5,2.45,1.7,1.26,0.58,17.21,20.93,23.43,1.84,8.72,5.94,2.9,6.21,2.09,1.56,12.15,5.35,29.74,29.74,30.45,22.35,39.37,0,0,0,22.31,26.77,30.45,33.89,39.54,41.52,50.83,0.00%,146,150,SAT,72075,186,1151038,
2439478,"Anthony Edwards",,,MIN,GSW,158425,n/a,,36.5,31.6,5.22,4.03,3.96,3.36,1.04,0.62,35.63,36.82,40.85,1.66,9.25,13.26,6.24,10.19,8.94,7.25,23.45,10.2,45.53,45.53,47.88,37.46,58.6,0,0,0,37.21,43.17,47.88,52.1,58.55,61.3,73.18,0.00%,146,150,SAT,89824,187,2439478,
2439585,"Jaden McDaniels",,,MIN,GSW,158425,n/a,,34,14.39,4.85,3.67,1.46,1.77,1.17,0.87,18.06,19.24,22.91,2.04,8.52,8,4.09,4,2.25,1.84,12,5.55,30.07,30.07,29.94,22.53,38.58,0,0,0,22.46,26.7,29.94,33.43,38.67,40.92,50.9,0.00%,146,150,SAT,90781,188,2439585,
3005452,"Bones Hyland",,,MIN,GSW,158425,n/a,,12.5,5.73,1.08,2.72,1.12,0.89,0.25,0.1,8.45,6.81,9.53,0.35,3.8,2.02,0.85,3.2,0.86,0.66,5.22,1.97,11.27,11.27,11.98,6.98,17.97,0,0,0,7.03,9.9,11.98,14.58,18.23,19.79,27.09,0.00%,146,150,SAT,88199,189,3005452,
4878487,"Jaylen Clark",,,MIN,GSW,158425,n/a,,12.5,3.6,2.17,0.99,0.41,0.33,0.49,0.17,4.59,5.77,6.76,0.66,3.16,1.7,0.77,1.2,1.2,0.83,2.9,1.18,9.34,9.34,9.16,5.28,14.06,0,0,0,5.34,7.38,9.16,11.2,13.99,15.01,20.61,0.00%,146,150,SAT,149761,192,4878487,
8998465,"Joan Beringer",,,MIN,GSW,158425,n/a,,4,1.62,0.95,0.3,0.16,0.23,0.1,0.08,1.92,2.57,2.87,0.18,1.25,0.97,0.46,0.45,0.4,0.22,1.42,0.62,3.52,3.52,3.58,1.24,6.89,0,0,0,1.38,2.48,3.58,4.96,6.88,7.99,12.67,0.00%,146,150,SAT,622356,198,8998465,
1115444,"Zion Williamson",,,NOP,SAS,158456,1132025,,30,23.17,6.62,3.37,0.04,2.51,0.9,0.56,26.54,29.79,33.16,1.46,9.99,14.35,8.48,0.21,8.73,6.09,14.56,8.52,38.04,38.04,38.44,30.22,47.15,0,0,0,30.26,34.72,38.44,42.16,47.12,49.6,59.02,0%,143,144,SUN,70598,205,1115444,
1115568,"Jordan Poole",,,NOP,SAS,158456,1067671,,14,7,1.1,1.48,1.19,1.04,0.35,0.1,8.48,8.1,9.58,0.45,2.58,2.65,1.07,3.38,1.46,1.29,6.03,2.26,10.85,10.85,11.57,6.62,17.51,0,0,0,6.43,9.51,11.57,13.88,17.48,19.03,26.49,27.49%,143,144,SUN,74092,206,1115568,
2439113,"Saddiq Bey",,,NOP,SAS,158456,1138653,,28,12.72,4.47,2.1,1.44,0.56,0.78,0.01,14.82,17.19,19.29,0.79,6.57,5.96,2.58,4.51,3.87,3.25,10.47,4.02,23.04,23.04,23.5,16.85,30.88,0,0,0,16.5,20.25,23.5,26.25,30.75,32.75,41.5,0.0%,143,144,SUN,90421,207,2439113,
3005416,"Trey Murphy",,,NOP,SAS,158456,1134570,,35.5,24.75,5.11,3.41,3.62,2.35,1.25,0.56,28.16,29.86,33.27,1.81,8.52,9.7,4.58,9.72,5.38,4.74,19.42,8.2,39.08,39.08,40.58,30.87,50.69,0,0,0,30.68,36.13,40.58,44.29,50.73,53.2,64.83,0%,143,144,SUN,90375,208,3005416,
3005417,"Herbert Jones",,,NOP,SAS,158456,1061638,,28,9.71,4.07,2.69,1.47,1.26,1.57,0.32,12.4,13.78,16.47,1.89,6.76,4.4,1.88,3.9,1.82,1.53,8.3,3.35,23.04,23.04,22.73,16.24,30.07,0,0,0,15.99,19.73,22.73,25.48,29.97,31.75,40.71,0%,143,144,SUN,165219,209,3005417,
3015773,"Jose Alvarado",,,NOP,SAS,158456,1060919,Q,13,4.03,1.74,1.94,0.83,0.66,0.5,0.04,5.97,5.77,7.71,0.54,3.68,1.44,0.59,2.29,0.48,0.38,3.73,1.42,9.99,9.99,10.28,5.89,15.92,0,0,0,5.65,8.22,10.28,12.34,15.93,17.22,24.67,0%,143,144,SUN,73382,210,3015773,
3587996,"Karlo Matkovic",,,NOP,SAS,158456,1349638,,12,3.51,3,0.44,0.3,0.28,0.2,0.75,3.95,6.51,6.95,0.95,3.44,1.94,1.14,0.81,0.48,0.32,2.75,1.44,10.34,10.34,9.83,5.88,14.72,0,0,0,5.8,8.07,9.83,11.85,14.87,16.13,22.43,0%,143,144,SUN,195273,212,3587996,
6413079,"Yves Missi",,,NOP,SAS,158456,1458495,,20.5,5.11,6.34,1.42,0,0.73,0.32,1.62,6.53,11.45,12.87,1.94,7.76,3.88,2.04,0,1.7,1.04,3.88,2.04,19.94,19.94,18.7,13.42,24.58,0,0,0,13.19,16.3,18.7,21.1,24.45,25.68,32.84,0%,143,144,SUN,281799,214,6413079,
8985792,"Jeremiah Fears",,,NOP,SAS,158456,1547691,,19,8.2,3.57,2.31,0.77,1.31,0.75,0.41,10.51,11.77,14.08,1.16,5.88,5.03,2.18,2.37,1.9,1.54,7.4,2.95,18.12,18.12,18.18,12.33,25.09,0,0,0,12.38,15.55,18.18,20.81,25.03,26.87,35.04,0%,143,144,SUN,505204,216,8985792,
8985793,"Derik Queen",,,NOP,SAS,158456,1520787,,26,12.62,8.78,5.32,0.15,2.77,0.92,1.01,17.94,21.4,26.72,1.93,14.1,9.54,4.53,0.79,3.98,3.12,10.33,4.68,34.16,34.16,34.69,26.92,43.32,0,0,0,26.57,31.25,34.69,38.13,43.3,45.52,55.85,0%,143,144,SUN,455397,217,8985793,
8998484,"Micah Peavy",,,NOP,SAS,158456,1241591,,14,3.53,1.85,1.11,0.4,0.21,0.8,0.16,4.64,5.38,6.49,0.96,2.96,2.63,1.05,1.56,0.31,0.23,4.19,1.45,10.09,10.09,9.52,5.53,14.29,0,0,0,5.47,7.62,9.52,11.42,14.28,15.47,21.18,0%,143,144,SUN,149615,218,8998484,
408990,"Shai Gilgeous-Alexander",,,OKC,TOR,158458,1067856,,33,31.21,3.87,6.33,2.07,2.22,0.9,0.98,37.54,35.08,41.41,1.88,10.2,14.13,7.62,5.51,11.02,9.76,19.64,9.69,48.77,48.77,49.37,40,60.32,0,0,0,39.8,45.09,49.37,53.65,60.45,63.22,75.31,0%,148,129,SUN,75300,223,408990,
570179,"Kenrich Williams",,,OKC,TOR,158458,843742,,22,8.28,4.34,2.87,1.36,1.74,1.1,0.28,11.15,12.62,15.49,1.38,7.21,3.84,1.87,3.73,0.75,0.45,7.57,3.23,20.19,20.19,20.59,14.07,27.73,0,0,0,13.81,17.83,20.59,23.35,27.87,29.88,38.42,0%,148,129,SUN,76838,225,570179,
1153418,"Lu Dort",,,OKC,TOR,158458,1134693,,28.5,9.99,3.55,0.92,2.31,1.15,1.17,0.66,10.91,13.54,14.46,1.83,4.47,2.5,1.05,6.15,1.21,0.97,8.65,3.36,19.97,19.97,20.05,13.23,27.68,0,0,0,13.03,16.79,20.05,22.81,27.57,29.57,38.35,0%,148,129,SUN,87396,226,1153418,
2439149,"Isaiah Joe",,,OKC,TOR,158458,1134010,,21,9.86,2.56,1.28,2.45,0.53,0.37,0.16,11.14,12.42,13.7,0.53,3.84,1.77,0.77,6.02,1.13,0.97,7.79,3.22,15.91,15.91,17,10.61,24.12,0,0,0,10.66,13.96,17,19.79,24.1,26.13,34.25,0%,148,129,SUN,87355,227,2439149,
3005501,"Aaron Wiggins",,,OKC,TOR,158458,1133788,Q,27,12.54,4.31,1.75,1.97,1.44,0.88,0.63,14.29,16.85,18.6,1.51,6.06,5.7,2.72,4.91,1.52,1.2,10.61,4.69,23.43,23.43,23.85,16.66,31.37,0,0,0,16.65,20.37,23.85,26.83,31.55,33.29,42.23,0%,148,129,SUN,70247,228,3005501,
3588097,"Jaylin Williams",,,OKC,TOR,158458,1231367,,22.5,7.44,5.33,2.94,1.6,1.11,0.78,0.45,10.38,12.77,15.71,1.23,8.27,1.93,0.79,4.54,1.47,1.06,6.47,2.39,20.83,20.83,21.24,14.73,28.36,0,0,0,14.67,18.46,21.24,24.02,28.36,30.34,39.2,0%,148,129,SUN,92186,229,3588097,
3588099,"Ousmane Dieng",,,OKC,TOR,158458,1375876,,12,4.78,1.92,1.37,0.87,0.39,0.05,0.07,6.15,6.7,8.07,0.12,3.29,1.91,0.88,2.37,0.5,0.42,4.28,1.75,9.11,9.11,9.72,5.35,15.1,0,0,0,5.37,7.67,9.72,11.77,15.09,16.37,22.77,0%,148,129,SUN,195262,231,3588099,
3588100,"Chet Holmgren",,,OKC,TOR,158458,1343009,,31,18.57,9.81,1.63,1.67,1.78,0.81,2.09,20.2,28.38,30.01,2.9,11.44,8.69,4.7,4.61,5.39,4.16,13.3,6.37,39.71,39.71,39.74,30.9,48.8,0,0,0,30.85,35.79,39.74,43.28,48.87,51.34,61.46,0%,148,129,SUN,179602,232,3588100,
4878543,"Cason Wallace",,,OKC,TOR,158458,1408195,,30,9.48,3.38,2.14,1.66,0.84,1.59,0.28,11.62,12.86,15,1.87,5.52,4.51,1.94,4.54,0.82,0.62,9.05,3.6,21.52,21.52,21.07,14.36,28.56,0,0,0,14.22,18.02,21.07,24.12,28.69,30.46,39.35,0%,148,129,SUN,245049,233,4878543,
6448408,"Branden Carlson",,,OKC,TOR,158458,1177008,,6,2.41,1.3,0.32,0.22,0.31,0.14,0.17,2.73,3.71,4.03,0.31,1.62,1.37,0.65,0.62,0.59,0.45,1.99,0.87,5.07,5.07,5.09,2.17,9,0,0,0,2.14,3.75,5.09,6.43,8.84,9.91,15,0%,148,129,SUN,90750,236,6448408,
8998524,"Brooks Barnhizer",,,OKC,TOR,158458,1324660,,6,2.19,0.76,0.59,0.09,0.4,0.22,0.08,2.78,2.95,3.54,0.3,1.35,1.81,0.76,0.54,0.6,0.4,2.35,0.85,4.49,4.49,4.47,1.61,7.91,0,0,0,1.58,3.16,4.47,5.78,7.89,8.68,13.15,0%,148,129,SUN,179863,238,8998524,
10607113,"Chris Youngblood",,,OKC,TOR,158458,1234814,,1,0.44,0.11,0.08,0.12,0.05,0.03,0.01,0.52,0.55,0.63,0.04,0.19,0.05,0.02,0.34,0.03,0.03,0.39,0.14,0.76,0.76,0.81,0.14,1.62,0,0,0,0.35,0.58,0.81,1.04,1.39,1.48,1.54,0%,148,129,SUN,148917,241,10607113,
37798,"Nigel Hayes",,,PHO,MIA,158459,742123,,1,0.13,0.21,0.02,0.01,0.03,0.02,0,0.15,0.34,0.36,0.02,0.23,0.17,0.05,0.13,0.01,0.01,0.3,0.06,0.44,0.44,0.45,0.07,0.9,0,0,0,0.19,0.32,0.45,0.58,0.77,0.82,0.86,0%,153,137,SUN,38351,243,37798,
37852,"Dillon Brooks",,,PHO,MIA,158459,854601,,32,21.08,5.02,1.68,2.85,2.1,0.69,0.3,22.76,26.1,27.78,0.99,6.7,11.47,4.68,7.95,3.77,3.17,19.42,7.53,30.49,30.49,32.28,24.21,41.18,0,0,0,24.09,28.8,32.28,35.76,41.47,43.7,53.88,0%,153,137,SUN,38311,244,37852,
37872,"Royce O'Neale",,,PHO,MIA,158459,604479,,30.5,10.7,5.15,3.55,2.89,1.61,0.88,0.29,14.25,15.85,19.4,1.17,8.7,1.99,0.86,7.15,0.47,0.32,9.14,3.75,24.11,24.11,25.49,18.1,34.06,0,0,0,17.99,21.99,25.49,28.82,34.24,36.49,46.98,0%,153,137,SUN,38247,245,37872,
409227,"Grayson Allen",,,PHO,MIA,158459,842296,,30.5,20.66,3.4,3.98,4.49,2.42,1.31,0.43,24.64,24.06,28.04,1.74,7.38,4.79,2.1,10.8,3.57,2.99,15.59,6.59,33.51,33.51,35.41,26.01,45.44,0,0,0,25.93,31.42,35.41,39.4,45.63,48.38,60.35,0%,153,137,SUN,70596,246,409227,
3005210,"Isaiah Livers",,,PHO,MIA,158459,1067672,,3,0.62,0.48,0.29,0.13,0.14,0.1,0.02,0.91,1.1,1.39,0.12,0.77,0.18,0.07,0.37,0.09,0.07,0.55,0.2,1.85,1.85,1.89,0.3,3.86,0,0,0,0,1.26,1.89,3.15,5.04,5.98,10.4,0%,153,137,SUN,74094,248,3005210,
3006968,"Jalen Green",,,PHO,MIA,158459,1271706,Q,21,14.45,3.47,2.81,2.11,1.72,0.51,0.11,17.26,17.92,20.73,0.62,6.28,6.72,2.76,5.83,3.29,2.61,12.55,4.87,22.97,22.97,24.44,17.47,32.59,0,0,0,17.28,21.23,24.44,27.65,32.83,34.56,43.7,0%,153,137,SUN,165222,250,3006968,
3045288,"Jordan Goodwin",,,PHO,MIA,158459,1062104,,21,7.75,5.04,2.56,1.2,0.82,1.4,0.2,10.31,12.79,15.35,1.6,7.6,4.38,1.74,3.51,0.94,0.68,7.89,2.94,21.62,21.62,21.3,14.9,28.62,0,0,0,14.78,18.54,21.3,24.31,28.82,30.57,38.59,0.0%,153,137,SUN,71756,251,3045288,
3583871,"Collin Gillespie",,,PHO,MIA,158459,1070352,,32,16.63,5.2,5.39,3.51,2.18,1.61,0.25,22.02,21.83,27.22,1.86,10.59,5.01,2.25,8.17,1.91,1.59,13.18,5.76,34.36,34.36,35.74,26.75,45.47,0,0,0,26.77,31.77,35.74,39.71,45.92,48.15,60.56,0.0%,153,137,SUN,72400,253,3583871,
3587853,"Mark Williams",,,PHO,MIA,158459,1230361,,25,12.38,10.17,0.87,0.02,1.57,0.75,1.54,13.25,22.55,23.42,2.29,11.04,7.5,4.68,0.08,3.74,2.96,7.58,4.7,31.19,31.19,30.87,23.53,38.69,0,0,0,23.58,27.71,30.87,34.03,38.89,40.59,48.61,0.0%,153,137,SUN,148946,254,3587853,
6413180,"Oso Ighodaro",,,PHO,MIA,158459,1232477,,23,6.42,4.67,1.82,0,1.33,1.18,0.55,8.24,11.09,12.91,1.73,6.49,4.53,2.8,0,1.54,0.82,4.53,2.8,18.61,18.61,17.79,12.51,23.69,0,0,0,12.6,15.57,17.79,20.26,23.97,25.45,32.61,0.0%,153,137,SUN,149579,255,6413180,
6413181,"Ryan Dunn",,,PHO,MIA,158459,1406029,,20,5.51,3.7,1.78,0.92,1.08,0.69,0.18,7.29,9.21,10.99,0.87,5.48,2.66,1.2,2.94,0.55,0.33,5.6,2.12,14.15,14.15,14.47,9.12,20.43,0,0,0,9.07,12.02,14.47,16.68,20.11,21.83,28.45,0.0%,153,137,SUN,245483,256,6413181,
8998583,"Rasheer Fleming",,,PHO,MIA,158459,1405622,,1,0.24,0.15,0.01,0.04,0.01,0.03,0.07,0.25,0.39,0.4,0.1,0.16,0.13,0.05,0.2,0.05,0.04,0.33,0.09,0.73,0.73,0.66,0.12,1.31,0,0,0,0.28,0.47,0.66,0.85,1.13,1.2,1.26,0.0%,153,137,SUN,245624,258,8998583,
